volume_id,slice_index,lits_masks_path,lits_png_ct_path,lits_png_liver_path,lits_png_tumor_path,legacy_512_path,lits_masks_path_available,lits_png_ct_path_available,lits_png_liver_path_available,lits_png_tumor_path_available,legacy_512_path_available,sample_id
16,187,D:\DATA SCIENCE AND ANALYTICS\Dataset\LiTS_masks\mask-016-187.png,D:\DATA SCIENCE AND ANALYTICS\Dataset\lits-png\dataset_6\dataset_6\volume-16_187.png,,,D:\DATA SCIENCE AND ANALYTICS\Dataset\Liver Img Dataset\Volume-016-187.png,True,True,False,False,True,v016_s0187
16,188,D:\DATA SCIENCE AND ANALYTICS\Dataset\LiTS_masks\mask-016-188.png,D:\DATA SCIENCE AND ANALYTICS\Dataset\lits-png\dataset_6\dataset_6\volume-16_188.png,,,D:\DATA SCIENCE AND ANALYTICS\Dataset\Liver Img Dataset\Volume-016-188.png,True,True,False,False,True,v016_s0188
16,189,D:\DATA SCIENCE AND ANALYTICS\Dataset\LiTS_masks\mask-016-189.png,D:\DATA SCIENCE AND ANALYTICS\Dataset\lits-png\dataset_6\dataset_6\volume-16_189.png,,,D:\DATA SCIENCE AND ANALYTICS\Dataset\Liver Img Dataset\Volume-016-189.png,True,True,False,False,True,v016_s0189
16,190,D:\DATA SCIENCE AND ANALYTICS\Dataset\LiTS_masks\mask-016-190.png,D:\DATA SCIENCE AND ANALYTICS\Dataset\lits-png\dataset_6\dataset_6\volume-16_190.png,,,D:\DATA SCIENCE AND ANALYTICS\Dataset\Liver Img Dataset\Volume-016-190.png,True,True,False,False,True,v016_s0190
16,191,D:\DATA SCIENCE AND ANALYTICS\Dataset\LiTS_masks\mask-016-191.png,D:\DATA SCIENCE AND ANALYTICS\Dataset\lits-png\dataset_6\dataset_6\volume-16_191.png,,,D:\DATA SCIENCE AND ANALYTICS\Dataset\Liver Img Dataset\Volume-016-191.png,True,True,False,False,True,v016_s0191
16,192,D:\DATA SCIENCE AND ANALYTICS\Dataset\LiTS_masks\mask-016-192.png,D:\DATA SCIENCE AND ANALYTICS\Dataset\lits-png\dataset_6\dataset_6\volume-16_192.png,,,D:\DATA SCIENCE AND ANALYTICS\Dataset\Liver Img Dataset\Volume-016-192.png,True,True,False,False,True,v016_s0192
16,193,D:\DATA SCIENCE AND ANALYTICS\Dataset\LiTS_masks\mask-016-193.png,D:\DATA SCIENCE AND ANALYTICS\Dataset\lits-png\dataset_6\dataset_6\volume-16_193.png,,,D:\DATA SCIENCE AND ANALYTICS\Dataset\Liver Img Dataset\Volume-016-193.png,True,True,False,False,True,v016_s0193
16,194,D:\DATA SCIENCE AND ANALYTICS\Dataset\LiTS_masks\mask-016-194.png,D:\DATA SCIENCE AND ANALYTICS\Dataset\lits-png\dataset_6\dataset_6\volume-16_194.png,,,D:\DATA SCIENCE AND ANALYTICS\Dataset\Liver Img Dataset\Volume-016-194.png,True,True,False,False,True,v016_s0194
16,195,D:\DATA SCIENCE AND ANALYTICS\Dataset\LiTS_masks\mask-016-195.png,D:\DATA SCIENCE AND ANALYTICS\Dataset\lits-png\dataset_6\dataset_6\volume-16_195.png,,,D:\DATA SCIENCE AND ANALYTICS\Dataset\Liver Img Dataset\Volume-016-195.png,True,True,False,False,True,v016_s0195
16,196,D:\DATA SCIENCE AND ANALYTICS\Dataset\LiTS_masks\mask-016-196.png,D:\DATA SCIENCE AND ANALYTICS\Dataset\lits-png\dataset_6\dataset_6\volume-16_196.png,,,D:\DATA SCIENCE AND ANALYTICS\Dataset\Liver Img Dataset\Volume-016-196.png,True,True,False,False,True,v016_s0196
16,197,D:\DATA SCIENCE AND ANALYTICS\Dataset\LiTS_masks\mask-016-197.png,D:\DATA SCIENCE AND ANALYTICS\Dataset\lits-png\dataset_6\dataset_6\volume-16_197.png,,,D:\DATA SCIENCE AND ANALYTICS\Dataset\Liver Img Dataset\Volume-016-197.png,True,True,False,False,True,v016_s0197
16,198,D:\DATA SCIENCE AND ANALYTICS\Dataset\LiTS_masks\mask-016-198.png,D:\DATA SCIENCE AND ANALYTICS\Dataset\lits-png\dataset_6\dataset_6\volume-16_198.png,,,D:\DATA SCIENCE AND ANALYTICS\Dataset\Liver Img Dataset\Volume-016-198.png,True,True,False,False,True,v016_s0198
16,199,D:\DATA SCIENCE AND ANALYTICS\Dataset\LiTS_masks\mask-016-199.png,D:\DATA SCIENCE AND ANALYTICS\Dataset\lits-png\dataset_6\dataset_6\volume-16_199.png,,,D:\DATA SCIENCE AND ANALYTICS\Dataset\Liver Img Dataset\Volume-016-199.png,True,True,False,False,True,v016_s0199
16,200,D:\DATA SCIENCE AND ANALYTICS\Dataset\LiTS_masks\mask-016-200.png,D:\DATA SCIENCE AND ANALYTICS\Dataset\lits-png\dataset_6\dataset_6\volume-16_200.png,,,D:\DATA SCIENCE AND ANALYTICS\Dataset\Liver Img Dataset\Volume-016-200.png,True,True,False,False,True,v016_s0200
16,201,D:\DATA SCIENCE AND ANALYTICS\Dataset\LiTS_masks\mask-016-201.png,D:\DATA SCIENCE AND ANALYTICS\Dataset\lits-png\dataset_6\dataset_6\volume-16_201.png,,,D:\DATA SCIENCE AND ANALYTICS\Dataset\Liver Img Dataset\Volume-016-201.png,True,True,False,False,True,v016_s0201
16,202,D:\DATA SCIENCE AND ANALYTICS\Dataset\LiTS_masks\mask-016-202.png,D:\DATA SCIENCE AND ANALYTICS\Dataset\lits-png\dataset_6\dataset_6\volume-16_202.png,,,D:\DATA SCIENCE AND ANALYTICS\Dataset\Liver Img Dataset\Volume-016-202.png,True,True,False,False,True,v016_s0202
16,203,D:\DATA SCIENCE AND ANALYTICS\Dataset\LiTS_masks\mask-016-203.png,D:\DATA SCIENCE AND ANALYTICS\Dataset\lits-png\dataset_6\dataset_6\volume-16_203.png,,,D:\DATA SCIENCE AND ANALYTICS\Dataset\Liver Img Dataset\Volume-016-203.png,True,True,False,False,True,v016_s0203
16,204,D:\DATA SCIENCE AND ANALYTICS\Dataset\LiTS_masks\mask-016-204.png,D:\DATA SCIENCE AND ANALYTICS\Dataset\lits-png\dataset_6\dataset_6\volume-16_204.png,,,D:\DATA SCIENCE AND ANALYTICS\Dataset\Liver Img Dataset\Volume-016-204.png,True,True,False,False,True,v016_s0204
16,205,D:\DATA SCIENCE AND ANALYTICS\Dataset\LiTS_masks\mask-016-205.png,D:\DATA SCIENCE AND ANALYTICS\Dataset\lits-png\dataset_6\dataset_6\volume-16_205.png,,,D:\DATA SCIENCE AND ANALYTICS\Dataset\Liver Img Dataset\Volume-016-205.png,True,True,False,False,True,v016_s0205
16,206,D:\DATA SCIENCE AND ANALYTICS\Dataset\LiTS_masks\mask-016-206.png,D:\DATA SCIENCE AND ANALYTICS\Dataset\lits-png\dataset_6\dataset_6\volume-16_206.png,,,D:\DATA SCIENCE AND ANALYTICS\Dataset\Liver Img Dataset\Volume-016-206.png,True,True,False,False,True,v016_s0206
16,207,D:\DATA SCIENCE AND ANALYTICS\Dataset\LiTS_masks\mask-016-207.png,D:\DATA SCIENCE AND ANALYTICS\Dataset\lits-png\dataset_6\dataset_6\volume-16_207.png,,,D:\DATA SCIENCE AND ANALYTICS\Dataset\Liver Img Dataset\Volume-016-207.png,True,True,False,False,True,v016_s0207
16,208,D:\DATA SCIENCE AND ANALYTICS\Dataset\LiTS_masks\mask-016-208.png,D:\DATA SCIENCE AND ANALYTICS\Dataset\lits-png\dataset_6\dataset_6\volume-16_208.png,,,D:\DATA SCIENCE AND ANALYTICS\Dataset\Liver Img Dataset\Volume-016-208.png,True,True,False,False,True,v016_s0208
16,209,D:\DATA SCIENCE AND ANALYTICS\Dataset\LiTS_masks\mask-016-209.png,D:\DATA SCIENCE AND ANALYTICS\Dataset\lits-png\dataset_6\dataset_6\volume-16_209.png,,,D:\DATA SCIENCE AND ANALYTICS\Dataset\Liver Img Dataset\Volume-016-209.png,True,True,False,False,True,v016_s0209
16,210,D:\DATA SCIENCE AND ANALYTICS\Dataset\LiTS_masks\mask-016-210.png,D:\DATA SCIENCE AND ANALYTICS\Dataset\lits-png\dataset_6\dataset_6\volume-16_210.png,,,D:\DATA SCIENCE AND ANALYTICS\Dataset\Liver Img Dataset\Volume-016-210.png,True,True,False,False,True,v016_s0210
16,211,D:\DATA SCIENCE AND ANALYTICS\Dataset\LiTS_masks\mask-016-211.png,D:\DATA SCIENCE AND ANALYTICS\Dataset\lits-png\dataset_6\dataset_6\volume-16_211.png,,,D:\DATA SCIENCE AND ANALYTICS\Dataset\Liver Img Dataset\Volume-016-211.png,True,True,False,False,True,v016_s0211
16,212,D:\DATA SCIENCE AND ANALYTICS\Dataset\LiTS_masks\mask-016-212.png,D:\DATA SCIENCE AND ANALYTICS\Dataset\lits-png\dataset_6\dataset_6\volume-16_212.png,,,D:\DATA SCIENCE AND ANALYTICS\Dataset\Liver Img Dataset\Volume-016-212.png,True,True,False,False,True,v016_s0212
16,213,D:\DATA SCIENCE AND ANALYTICS\Dataset\LiTS_masks\mask-016-213.png,D:\DATA SCIENCE AND ANALYTICS\Dataset\lits-png\dataset_6\dataset_6\volume-16_213.png,,,D:\DATA SCIENCE AND ANALYTICS\Dataset\Liver Img Dataset\Volume-016-213.png,True,True,False,False,True,v016_s0213
16,214,D:\DATA SCIENCE AND ANALYTICS\Dataset\LiTS_masks\mask-016-214.png,D:\DATA SCIENCE AND ANALYTICS\Dataset\lits-png\dataset_6\dataset_6\volume-16_214.png,,,D:\DATA SCIENCE AND ANALYTICS\Dataset\Liver Img Dataset\Volume-016-214.png,True,True,False,False,True,v016_s0214
16,215,D:\DATA SCIENCE AND ANALYTICS\Dataset\LiTS_masks\mask-016-215.png,D:\DATA SCIENCE AND ANALYTICS\Dataset\lits-png\dataset_6\dataset_6\volume-16_215.png,,,D:\DATA SCIENCE AND ANALYTICS\Dataset\Liver Img Dataset\Volume-016-215.png,True,True,False,False,True,v016_s0215
16,216,D:\DATA SCIENCE AND ANALYTICS\Dataset\LiTS_masks\mask-016-216.png,D:\DATA SCIENCE AND ANALYTICS\Dataset\lits-png\dataset_6\dataset_6\volume-16_216.png,,,D:\DATA SCIENCE AND ANALYTICS\Dataset\Liver Img Dataset\Volume-016-216.png,True,True,False,False,True,v016_s0216
16,217,D:\DATA SCIENCE AND ANALYTICS\Dataset\LiTS_masks\mask-016-217.png,D:\DATA SCIENCE AND ANALYTICS\Dataset\lits-png\dataset_6\dataset_6\volume-16_217.png,,,D:\DATA SCIENCE AND ANALYTICS\Dataset\Liver Img Dataset\Volume-016-217.png,True,True,False,False,True,v016_s0217
16,218,D:\DATA SCIENCE AND ANALYTICS\Dataset\LiTS_masks\mask-016-218.png,D:\DATA SCIENCE AND ANALYTICS\Dataset\lits-png\dataset_6\dataset_6\volume-16_218.png,,,D:\DATA SCIENCE AND ANALYTICS\Dataset\Liver Img Dataset\Volume-016-218.png,True,True,False,False,True,v016_s0218
16,219,D:\DATA SCIENCE AND ANALYTICS\Dataset\LiTS_masks\mask-016-219.png,D:\DATA SCIENCE AND ANALYTICS\Dataset\lits-png\dataset_6\dataset_6\volume-16_219.png,,,D:\DATA SCIENCE AND ANALYTICS\Dataset\Liver Img Dataset\Volume-016-219.png,True,True,False,False,True,v016_s0219
16,220,D:\DATA SCIENCE AND ANALYTICS\Dataset\LiTS_masks\mask-016-220.png,D:\DATA SCIENCE AND ANALYTICS\Dataset\lits-png\dataset_6\dataset_6\volume-16_220.png,,,D:\DATA SCIENCE AND ANALYTICS\Dataset\Liver Img Dataset\Volume-016-220.png,True,True,False,False,True,v016_s0220
16,221,D:\DATA SCIENCE AND ANALYTICS\Dataset\LiTS_masks\mask-016-221.png,D:\DATA SCIENCE AND ANALYTICS\Dataset\lits-png\dataset_6\dataset_6\volume-16_221.png,,,D:\DATA SCIENCE AND ANALYTICS\Dataset\Liver Img Dataset\Volume-016-221.png,True,True,False,False,True,v016_s0221
16,222,D:\DATA SCIENCE AND ANALYTICS\Dataset\LiTS_masks\mask-016-222.png,D:\DATA SCIENCE AND ANALYTICS\Dataset\lits-png\dataset_6\dataset_6\volume-16_222.png,,,D:\DATA SCIENCE AND ANALYTICS\Dataset\Liver Img Dataset\Volume-016-222.png,True,True,False,False,True,v016_s0222
16,223,D:\DATA SCIENCE AND ANALYTICS\Dataset\LiTS_masks\mask-016-223.png,D:\DATA SCIENCE AND ANALYTICS\Dataset\lits-png\dataset_6\dataset_6\volume-16_223.png,,,D:\DATA SCIENCE AND ANALYTICS\Dataset\Liver Img Dataset\Volume-016-223.png,True,True,False,False,True,v016_s0223
16,224,D:\DATA SCIENCE AND ANALYTICS\Dataset\LiTS_masks\mask-016-224.png,D:\DATA SCIENCE AND ANALYTICS\Dataset\lits-png\dataset_6\dataset_6\volume-16_224.png,,,D:\DATA SCIENCE AND ANALYTICS\Dataset\Liver Img Dataset\Volume-016-224.png,True,True,False,False,True,v016_s0224
16,225,D:\DATA SCIENCE AND ANALYTICS\Dataset\LiTS_masks\mask-016-225.png,D:\DATA SCIENCE AND ANALYTICS\Dataset\lits-png\dataset_6\dataset_6\volume-16_225.png,,,D:\DATA SCIENCE AND ANALYTICS\Dataset\Liver Img Dataset\Volume-016-225.png,True,True,False,False,True,v016_s0225
16,226,D:\DATA SCIENCE AND ANALYTICS\Dataset\LiTS_masks\mask-016-226.png,D:\DATA SCIENCE AND ANALYTICS\Dataset\lits-png\dataset_6\dataset_6\volume-16_226.png,,,D:\DATA SCIENCE AND ANALYTICS\Dataset\Liver Img Dataset\Volume-016-226.png,True,True,False,False,True,v016_s0226
16,227,D:\DATA SCIENCE AND ANALYTICS\Dataset\LiTS_masks\mask-016-227.png,D:\DATA SCIENCE AND ANALYTICS\Dataset\lits-png\dataset_6\dataset_6\volume-16_227.png,,,D:\DATA SCIENCE AND ANALYTICS\Dataset\Liver Img Dataset\Volume-016-227.png,True,True,False,False,True,v016_s0227
16,228,D:\DATA SCIENCE AND ANALYTICS\Dataset\LiTS_masks\mask-016-228.png,D:\DATA SCIENCE AND ANALYTICS\Dataset\lits-png\dataset_6\dataset_6\volume-16_228.png,,,D:\DATA SCIENCE AND ANALYTICS\Dataset\Liver Img Dataset\Volume-016-228.png,True,True,False,False,True,v016_s0228
16,229,D:\DATA SCIENCE AND ANALYTICS\Dataset\LiTS_masks\mask-016-229.png,D:\DATA SCIENCE AND ANALYTICS\Dataset\lits-png\dataset_6\dataset_6\volume-16_229.png,,,D:\DATA SCIENCE AND ANALYTICS\Dataset\Liver Img Dataset\Volume-016-229.png,True,True,False,False,True,v016_s0229
16,230,D:\DATA SCIENCE AND ANALYTICS\Dataset\LiTS_masks\mask-016-230.png,D:\DATA SCIENCE AND ANALYTICS\Dataset\lits-png\dataset_6\dataset_6\volume-16_230.png,,,D:\DATA SCIENCE AND ANALYTICS\Dataset\Liver Img Dataset\Volume-016-230.png,True,True,False,False,True,v016_s0230
16,231,D:\DATA SCIENCE AND ANALYTICS\Dataset\LiTS_masks\mask-016-231.png,D:\DATA SCIENCE AND ANALYTICS\Dataset\lits-png\dataset_6\dataset_6\volume-16_231.png,,,D:\DATA SCIENCE AND ANALYTICS\Dataset\Liver Img Dataset\Volume-016-231.png,True,True,False,False,True,v016_s0231
16,232,D:\DATA SCIENCE AND ANALYTICS\Dataset\LiTS_masks\mask-016-232.png,D:\DATA SCIENCE AND ANALYTICS\Dataset\lits-png\dataset_6\dataset_6\volume-16_232.png,,,D:\DATA SCIENCE AND ANALYTICS\Dataset\Liver Img Dataset\Volume-016-232.png,True,True,False,False,True,v016_s0232
16,233,D:\DATA SCIENCE AND ANALYTICS\Dataset\LiTS_masks\mask-016-233.png,D:\DATA SCIENCE AND ANALYTICS\Dataset\lits-png\dataset_6\dataset_6\volume-16_233.png,,,D:\DATA SCIENCE AND ANALYTICS\Dataset\Liver Img Dataset\Volume-016-233.png,True,True,False,False,True,v016_s0233
16,234,D:\DATA SCIENCE AND ANALYTICS\Dataset\LiTS_masks\mask-016-234.png,D:\DATA SCIENCE AND ANALYTICS\Dataset\lits-png\dataset_6\dataset_6\volume-16_234.png,,,D:\DATA SCIENCE AND ANALYTICS\Dataset\Liver Img Dataset\Volume-016-234.png,True,True,False,False,True,v016_s0234
16,235,D:\DATA SCIENCE AND ANALYTICS\Dataset\LiTS_masks\mask-016-235.png,D:\DATA SCIENCE AND ANALYTICS\Dataset\lits-png\dataset_6\dataset_6\volume-16_235.png,,,D:\DATA SCIENCE AND ANALYTICS\Dataset\Liver Img Dataset\Volume-016-235.png,True,True,False,False,True,v016_s0235
16,236,D:\DATA SCIENCE AND ANALYTICS\Dataset\LiTS_masks\mask-016-236.png,D:\DATA SCIENCE AND ANALYTICS\Dataset\lits-png\dataset_6\dataset_6\volume-16_236.png,,,D:\DATA SCIENCE AND ANALYTICS\Dataset\Liver Img Dataset\Volume-016-236.png,True,True,False,False,True,v016_s0236
16,237,D:\DATA SCIENCE AND ANALYTICS\Dataset\LiTS_masks\mask-016-237.png,D:\DATA SCIENCE AND ANALYTICS\Dataset\lits-png\dataset_6\dataset_6\volume-16_237.png,,,D:\DATA SCIENCE AND ANALYTICS\Dataset\Liver Img Dataset\Volume-016-237.png,True,True,False,False,True,v016_s0237
16,238,D:\DATA SCIENCE AND ANALYTICS\Dataset\LiTS_masks\mask-016-238.png,D:\DATA SCIENCE AND ANALYTICS\Dataset\lits-png\dataset_6\dataset_6\volume-16_238.png,,,D:\DATA SCIENCE AND ANALYTICS\Dataset\Liver Img Dataset\Volume-016-238.png,True,True,False,False,True,v016_s0238
16,239,D:\DATA SCIENCE AND ANALYTICS\Dataset\LiTS_masks\mask-016-239.png,D:\DATA SCIENCE AND ANALYTICS\Dataset\lits-png\dataset_6\dataset_6\volume-16_239.png,,,D:\DATA SCIENCE AND ANALYTICS\Dataset\Liver Img Dataset\Volume-016-239.png,True,True,False,False,True,v016_s0239
16,240,D:\DATA SCIENCE AND ANALYTICS\Dataset\LiTS_masks\mask-016-240.png,D:\DATA SCIENCE AND ANALYTICS\Dataset\lits-png\dataset_6\dataset_6\volume-16_240.png,,,D:\DATA SCIENCE AND ANALYTICS\Dataset\Liver Img Dataset\Volume-016-240.png,True,True,False,False,True,v016_s0240
16,241,D:\DATA SCIENCE AND ANALYTICS\Dataset\LiTS_masks\mask-016-241.png,D:\DATA SCIENCE AND ANALYTICS\Dataset\lits-png\dataset_6\dataset_6\volume-16_241.png,,,D:\DATA SCIENCE AND ANALYTICS\Dataset\Liver Img Dataset\Volume-016-241.png,True,True,False,False,True,v016_s0241
16,242,D:\DATA SCIENCE AND ANALYTICS\Dataset\LiTS_masks\mask-016-242.png,D:\DATA SCIENCE AND ANALYTICS\Dataset\lits-png\dataset_6\dataset_6\volume-16_242.png,,,D:\DATA SCIENCE AND ANALYTICS\Dataset\Liver Img Dataset\Volume-016-242.png,True,True,False,False,True,v016_s0242
16,243,D:\DATA SCIENCE AND ANALYTICS\Dataset\LiTS_masks\mask-016-243.png,D:\DATA SCIENCE AND ANALYTICS\Dataset\lits-png\dataset_6\dataset_6\volume-16_243.png,,,D:\DATA SCIENCE AND ANALYTICS\Dataset\Liver Img Dataset\Volume-016-243.png,True,True,False,False,True,v016_s0243
16,244,D:\DATA SCIENCE AND ANALYTICS\Dataset\LiTS_masks\mask-016-244.png,D:\DATA SCIENCE AND ANALYTICS\Dataset\lits-png\dataset_6\dataset_6\volume-16_244.png,,,D:\DATA SCIENCE AND ANALYTICS\Dataset\Liver Img Dataset\Volume-016-244.png,True,True,False,False,True,v016_s0244
16,245,D:\DATA SCIENCE AND ANALYTICS\Dataset\LiTS_masks\mask-016-245.png,D:\DATA SCIENCE AND ANALYTICS\Dataset\lits-png\dataset_6\dataset_6\volume-16_245.png,,,D:\DATA SCIENCE AND ANALYTICS\Dataset\Liver Img Dataset\Volume-016-245.png,True,True,False,False,True,v016_s0245
16,246,D:\DATA SCIENCE AND ANALYTICS\Dataset\LiTS_masks\mask-016-246.png,D:\DATA SCIENCE AND ANALYTICS\Dataset\lits-png\dataset_6\dataset_6\volume-16_246.png,,,D:\DATA SCIENCE AND ANALYTICS\Dataset\Liver Img Dataset\Volume-016-246.png,True,True,False,False,True,v016_s0246
16,247,D:\DATA SCIENCE AND ANALYTICS\Dataset\LiTS_masks\mask-016-247.png,D:\DATA SCIENCE AND ANALYTICS\Dataset\lits-png\dataset_6\dataset_6\volume-16_247.png,,,D:\DATA SCIENCE AND ANALYTICS\Dataset\Liver Img Dataset\Volume-016-247.png,True,True,False,False,True,v016_s0247
16,248,D:\DATA SCIENCE AND ANALYTICS\Dataset\LiTS_masks\mask-016-248.png,D:\DATA SCIENCE AND ANALYTICS\Dataset\lits-png\dataset_6\dataset_6\volume-16_248.png,,,D:\DATA SCIENCE AND ANALYTICS\Dataset\Liver Img Dataset\Volume-016-248.png,True,True,False,False,True,v016_s0248
16,249,D:\DATA SCIENCE AND ANALYTICS\Dataset\LiTS_masks\mask-016-249.png,D:\DATA SCIENCE AND ANALYTICS\Dataset\lits-png\dataset_6\dataset_6\volume-16_249.png,,,D:\DATA SCIENCE AND ANALYTICS\Dataset\Liver Img Dataset\Volume-016-249.png,True,True,False,False,True,v016_s0249
16,250,D:\DATA SCIENCE AND ANALYTICS\Dataset\LiTS_masks\mask-016-250.png,D:\DATA SCIENCE AND ANALYTICS\Dataset\lits-png\dataset_6\dataset_6\volume-16_250.png,,,D:\DATA SCIENCE AND ANALYTICS\Dataset\Liver Img Dataset\Volume-016-250.png,True,True,False,False,True,v016_s0250
16,251,D:\DATA SCIENCE AND ANALYTICS\Dataset\LiTS_masks\mask-016-251.png,D:\DATA SCIENCE AND ANALYTICS\Dataset\lits-png\dataset_6\dataset_6\volume-16_251.png,,,D:\DATA SCIENCE AND ANALYTICS\Dataset\Liver Img Dataset\Volume-016-251.png,True,True,False,False,True,v016_s0251
16,252,D:\DATA SCIENCE AND ANALYTICS\Dataset\LiTS_masks\mask-016-252.png,D:\DATA SCIENCE AND ANALYTICS\Dataset\lits-png\dataset_6\dataset_6\volume-16_252.png,,,D:\DATA SCIENCE AND ANALYTICS\Dataset\Liver Img Dataset\Volume-016-252.png,True,True,False,False,True,v016_s0252
16,253,D:\DATA SCIENCE AND ANALYTICS\Dataset\LiTS_masks\mask-016-253.png,D:\DATA SCIENCE AND ANALYTICS\Dataset\lits-png\dataset_6\dataset_6\volume-16_253.png,,,D:\DATA SCIENCE AND ANALYTICS\Dataset\Liver Img Dataset\Volume-016-253.png,True,True,False,False,True,v016_s0253
16,254,D:\DATA SCIENCE AND ANALYTICS\Dataset\LiTS_masks\mask-016-254.png,D:\DATA SCIENCE AND ANALYTICS\Dataset\lits-png\dataset_6\dataset_6\volume-16_254.png,,,D:\DATA SCIENCE AND ANALYTICS\Dataset\Liver Img Dataset\Volume-016-254.png,True,True,False,False,True,v016_s0254
16,255,D:\DATA SCIENCE AND ANALYTICS\Dataset\LiTS_masks\mask-016-255.png,D:\DATA SCIENCE AND ANALYTICS\Dataset\lits-png\dataset_6\dataset_6\volume-16_255.png,,,D:\DATA SCIENCE AND ANALYTICS\Dataset\Liver Img Dataset\Volume-016-255.png,True,True,False,False,True,v016_s0255
16,256,D:\DATA SCIENCE AND ANALYTICS\Dataset\LiTS_masks\mask-016-256.png,D:\DATA SCIENCE AND ANALYTICS\Dataset\lits-png\dataset_6\dataset_6\volume-16_256.png,,,D:\DATA SCIENCE AND ANALYTICS\Dataset\Liver Img Dataset\Volume-016-256.png,True,True,False,False,True,v016_s0256
16,257,D:\DATA SCIENCE AND ANALYTICS\Dataset\LiTS_masks\mask-016-257.png,D:\DATA SCIENCE AND ANALYTICS\Dataset\lits-png\dataset_6\dataset_6\volume-16_257.png,,,D:\DATA SCIENCE AND ANALYTICS\Dataset\Liver Img Dataset\Volume-016-257.png,True,True,False,False,True,v016_s0257
16,258,D:\DATA SCIENCE AND ANALYTICS\Dataset\LiTS_masks\mask-016-258.png,D:\DATA SCIENCE AND ANALYTICS\Dataset\lits-png\dataset_6\dataset_6\volume-16_258.png,,,D:\DATA SCIENCE AND ANALYTICS\Dataset\Liver Img Dataset\Volume-016-258.png,True,True,False,False,True,v016_s0258
16,259,D:\DATA SCIENCE AND ANALYTICS\Dataset\LiTS_masks\mask-016-259.png,D:\DATA SCIENCE AND ANALYTICS\Dataset\lits-png\dataset_6\dataset_6\volume-16_259.png,,,D:\DATA SCIENCE AND ANALYTICS\Dataset\Liver Img Dataset\Volume-016-259.png,True,True,False,False,True,v016_s0259
16,260,D:\DATA SCIENCE AND ANALYTICS\Dataset\LiTS_masks\mask-016-260.png,D:\DATA SCIENCE AND ANALYTICS\Dataset\lits-png\dataset_6\dataset_6\volume-16_260.png,,,D:\DATA SCIENCE AND ANALYTICS\Dataset\Liver Img Dataset\Volume-016-260.png,True,True,False,False,True,v016_s0260
16,261,D:\DATA SCIENCE AND ANALYTICS\Dataset\LiTS_masks\mask-016-261.png,D:\DATA SCIENCE AND ANALYTICS\Dataset\lits-png\dataset_6\dataset_6\volume-16_261.png,,,D:\DATA SCIENCE AND ANALYTICS\Dataset\Liver Img Dataset\Volume-016-261.png,True,True,False,False,True,v016_s0261
16,262,D:\DATA SCIENCE AND ANALYTICS\Dataset\LiTS_masks\mask-016-262.png,D:\DATA SCIENCE AND ANALYTICS\Dataset\lits-png\dataset_6\dataset_6\volume-16_262.png,,,D:\DATA SCIENCE AND ANALYTICS\Dataset\Liver Img Dataset\Volume-016-262.png,True,True,False,False,True,v016_s0262
16,263,D:\DATA SCIENCE AND ANALYTICS\Dataset\LiTS_masks\mask-016-263.png,D:\DATA SCIENCE AND ANALYTICS\Dataset\lits-png\dataset_6\dataset_6\volume-16_263.png,,,D:\DATA SCIENCE AND ANALYTICS\Dataset\Liver Img Dataset\Volume-016-263.png,True,True,False,False,True,v016_s0263
16,264,D:\DATA SCIENCE AND ANALYTICS\Dataset\LiTS_masks\mask-016-264.png,D:\DATA SCIENCE AND ANALYTICS\Dataset\lits-png\dataset_6\dataset_6\volume-16_264.png,,,D:\DATA SCIENCE AND ANALYTICS\Dataset\Liver Img Dataset\Volume-016-264.png,True,True,False,False,True,v016_s0264
16,265,D:\DATA SCIENCE AND ANALYTICS\Dataset\LiTS_masks\mask-016-265.png,D:\DATA SCIENCE AND ANALYTICS\Dataset\lits-png\dataset_6\dataset_6\volume-16_265.png,,,D:\DATA SCIENCE AND ANALYTICS\Dataset\Liver Img Dataset\Volume-016-265.png,True,True,False,False,True,v016_s0265
16,266,D:\DATA SCIENCE AND ANALYTICS\Dataset\LiTS_masks\mask-016-266.png,D:\DATA SCIENCE AND ANALYTICS\Dataset\lits-png\dataset_6\dataset_6\volume-16_266.png,,,D:\DATA SCIENCE AND ANALYTICS\Dataset\Liver Img Dataset\Volume-016-266.png,True,True,False,False,True,v016_s0266
16,267,D:\DATA SCIENCE AND ANALYTICS\Dataset\LiTS_masks\mask-016-267.png,D:\DATA SCIENCE AND ANALYTICS\Dataset\lits-png\dataset_6\dataset_6\volume-16_267.png,,,D:\DATA SCIENCE AND ANALYTICS\Dataset\Liver Img Dataset\Volume-016-267.png,True,True,False,False,True,v016_s0267
16,268,D:\DATA SCIENCE AND ANALYTICS\Dataset\LiTS_masks\mask-016-268.png,D:\DATA SCIENCE AND ANALYTICS\Dataset\lits-png\dataset_6\dataset_6\volume-16_268.png,,,D:\DATA SCIENCE AND ANALYTICS\Dataset\Liver Img Dataset\Volume-016-268.png,True,True,False,False,True,v016_s0268
16,269,D:\DATA SCIENCE AND ANALYTICS\Dataset\LiTS_masks\mask-016-269.png,D:\DATA SCIENCE AND ANALYTICS\Dataset\lits-png\dataset_6\dataset_6\volume-16_269.png,,,D:\DATA SCIENCE AND ANALYTICS\Dataset\Liver Img Dataset\Volume-016-269.png,True,True,False,False,True,v016_s0269
