volume_id,slice_count,organ_positive_slices,tumor_positive_slices,identity_organ_mean_intensity,rot180_organ_mean_intensity,organ_intensity_delta_rot_minus_identity,identity_organ_nonair_fraction,rot180_organ_nonair_fraction,organ_nonair_delta_rot_minus_identity,identity_boundary_gradient,rot180_boundary_gradient,identity_tumor_mean_intensity,rot180_tumor_mean_intensity,identity_tumor_nonair_fraction,rot180_tumor_nonair_fraction,median_adjacent_organ_dice,max_normalized_organ_area_jump,identity_centroid_y,identity_centroid_x,rot180_centroid_y,rot180_centroid_x,tumor_component_count_2d,tiny_tumor_component_count_lt10px,tiny_organ_slices_lt100px,tiny_tumor_slices_lt10px,identity_centroid_distance_to_70_82_reference,rot180_centroid_distance_to_70_82_reference,centroid_distance_improvement_if_rotated,recommended_transform,orientation_confidence,affine_match_bool
64,230,103,38,169.01045819916203,85.80998697408702,-83.20047122507499,0.9999889797690601,0.8827888237225899,-0.1172001560464701,188.89214859008788,85.14315643310547,124.63852838028012,60.765184175843814,0.9998883105859226,0.8110438492639668,0.9787652239308167,1.0,-0.1958478799597489,-0.10140146914870844,0.15203193026692474,-0.10607918468567543,38,0,1,0,0.3951114664151551,0.17638286305911882,0.21872860335603628,identity,anatomy_metrics_support_identity,True
65,513,200,10,175.31895549591698,103.8873778326325,-71.43157766328449,0.9999956945421146,0.7994976965800313,-0.20049799796208326,194.61858215332032,104.91204986572265,162.3533653846154,80.52163461538461,1.0,0.9278846153846154,0.9883185840707964,1.0,-0.14592389163564282,-0.17133712196114195,0.17306067751421558,0.24649563816410838,10,0,7,0,0.38980427892907743,0.1768523371248181,0.21295194180425933,identity,anatomy_metrics_support_identity,True
66,86,35,7,154.17310384095276,88.68012028184384,-65.49298355910892,0.9999703447130555,0.914284358615454,-0.08568598609760147,105.4418571472168,89.95663604736328,140.32993197278913,143.9982993197279,1.0,0.9931972789115646,0.9367061024376411,1.0,-0.22725529425133667,-0.054299781789520385,0.20968867758421084,-0.0372651015645992,13,2,1,1,0.40683972897501536,0.11828438326034423,0.2885553457146711,identity,anatomy_metrics_support_identity,True
67,165,79,5,160.7153411812521,104.5360813145022,-56.17925986674989,1.0,0.8315939210079398,-0.16840607899206014,119.57837219238282,111.72729530334473,154.02307692307693,57.94615384615385,1.0,1.0,0.9699260886710821,1.0,-0.1708342725894776,-0.10731284295117254,0.1692251642105998,0.12974177623973743,5,1,3,1,0.37549278299596434,0.06031775194414871,0.3151750310518156,identity,anatomy_metrics_support_identity,True
68,266,64,9,159.94963793005653,115.29117482085573,-44.6584631092008,0.9989916241783313,0.8739152081980954,-0.12507641598023583,121.2409652709961,98.18408660888672,143.15453802125919,115.86999182338512,1.0,1.0,0.9722322394518572,1.0,0.1292310403916428,0.11741811380000364,-0.18358176081666827,-0.1441017863634945,9,0,1,0,0.05647661604653569,0.4049726140927999,-0.3484959980462642,identity,anatomy_metrics_support_identity,True
69,245,96,10,162.2225439427299,82.50200863479256,-79.72053530793737,0.9999434187382379,0.8397741669639233,-0.16016925177431457,213.1158248901367,100.17073440551758,142.06443298969072,143.41494845360825,1.0,0.8724226804123711,0.9727528969621047,1.0,0.20080238302138292,0.059761579335866996,-0.2069669081616933,-0.14827630550387533,10,1,1,1,0.04200674086349291,0.42711755341065766,-0.3851108125471647,identity,anatomy_metrics_support_identity,True
70,333,110,51,162.2264971732286,132.88419885575001,-29.342298317478587,0.9998256542198449,0.9404532990284031,-0.05937235519144182,135.0466094970703,123.33968505859374,134.82112068965517,131.03454907161804,1.0,0.9080570291777188,0.9743256034074775,1.0,0.11420949806472035,0.06071667183199163,-0.11837607532533957,0.019100189447664322,60,1,1,1,0.04683668725525142,0.2831038554918976,-0.23626716823664617,identity,anatomy_metrics_support_identity,True
71,94,36,20,161.16927526116882,99.41361196290549,-61.75566329826333,0.9998700652643615,0.8127046472086307,-0.18716541805573086,88.9651268005371,87.3147819519043,145.52720287172585,154.29482864995234,1.0,0.9568960682034887,0.919359193591936,1.0,0.1466305190940772,0.0698101456959098,-0.16996685598153272,-0.04536476525240663,30,0,1,0,0.013465687420005647,0.3496796702812662,-0.33621398286126053,identity,anatomy_metrics_support_identity,True
72,93,58,17,166.49279715938877,111.85202576876935,-54.64077139061942,0.9999163769341854,0.7889804096886971,-0.21093596724548838,145.6423370361328,74.45563898086547,154.68686144470334,19.297185875604946,1.0,0.12582900161319233,0.9555099247091033,1.0,0.20314202392490494,0.07011939390580042,-0.20923672567595936,-0.09800347723565912,26,1,0,0,0.04304936892162009,0.4057948881316297,-0.36274551921000964,identity,anatomy_metrics_support_identity,True
73,121,50,4,162.36577467795885,94.19444167674898,-68.17133300120987,0.9999786492064622,0.9937798021493132,-0.006198847057148957,123.63223876953126,100.69527130126953,154.32191780821918,165.12328767123287,1.0,1.0,0.953384532952313,1.0,0.1742416809691719,0.06153387569638361,-0.1706134611247358,0.00424846182508431,4,0,1,0,0.016550107513474754,0.33720248358762456,-0.3206523760741498,identity,anatomy_metrics_support_identity,True
74,107,32,10,161.3469714555928,85.81572951594876,-75.53124193964406,0.9999462642936979,0.7327454647063881,-0.2672007995873098,149.52557067871095,92.58259429931641,144.8310934308139,141.54875819804323,1.0,0.9917213202881411,0.9437033925007877,1.0,0.12543811653417408,0.04683637798950651,-0.21775187232003657,-0.008540960480869554,13,0,0,0,0.041749681036691445,0.3859455119319574,-0.34419583089526595,identity,anatomy_metrics_support_identity,True
75,89,37,12,161.58560343080535,68.06898873613262,-93.51661469467271,0.9990455457713101,0.6333196048820987,-0.3657259408892114,143.14857635498046,84.92198944091797,147.62627737226276,2.962043795620438,1.0,0.06715328467153285,0.9520872825252105,1.0,0.19673049250704563,0.1083032694193374,-0.24167462100912565,-0.33143514455592965,12,0,0,0,0.05291823396699166,0.5680343224081142,-0.5151160884411226,identity,anatomy_metrics_support_identity,True
76,168,75,59,157.10279522822964,91.30963320635345,-65.79316202187619,0.9999275991891109,0.923491835416249,-0.07643576377286194,144.16641387939453,80.82132720947266,132.09453785857582,110.79526793654733,1.0,0.8480693263841492,0.972732861837803,1.0,0.18254813266690054,0.10974927731543559,-0.1890883701680719,-0.20317059723643996,111,0,2,0,0.045549710604595714,0.44341268317251087,-0.39786297256791514,identity,anatomy_metrics_support_identity,True
77,94,36,8,160.44491185254168,77.8451687485951,-82.59974310394657,0.9997495263479015,0.596345653639896,-0.40340387270800554,114.17287139892578,106.02383408546447,153.4003777148253,0.2237960339943343,1.0,0.0066100094428706326,0.9116225101527751,1.0,0.12743622436351987,0.05602679146227045,-0.22135602149556968,-0.22018709702937983,8,0,1,0,0.035567455711101516,0.47935472406332413,-0.4437872683522226,identity,anatomy_metrics_support_identity,True
78,198,59,36,162.7545570474833,143.73204521317547,-19.022511834307846,1.0,0.9783527906857384,-0.021647209314261576,111.44267578125,94.13524780273437,141.26953125,164.287109375,1.0,0.9798177083333334,0.956100374424613,1.0,0.20212178796346783,0.0780065480115611,-0.22358470262198096,-0.15611091066210522,57,12,1,5,0.042762778409181475,0.44540820093392247,-0.402645422524741,identity,confirmed_identity_by_legacy_reference,True
79,147,59,18,159.76587813880758,81.78888545435812,-77.97699268444946,0.9998363547102569,0.8494099678164263,-0.15042638689383056,194.96247253417968,94.53881530761718,137.93191865605658,98.2343059239611,1.0,0.8236074270557029,0.9672587016835532,1.0,0.22271943874499459,0.06854203376991196,-0.2373514092832509,-0.10801716488336403,41,1,0,0,0.0626466448170145,0.43553922649268395,-0.37289258167566947,identity,confirmed_identity_by_legacy_reference,True
80,217,76,30,160.8590529127771,100.10006226935404,-60.75899064342303,0.9997789572713623,0.8979402591591211,-0.10183869811224118,143.78942489624023,77.59656829833985,148.23402809243316,133.09596737652922,1.0,0.9998187584956955,0.9674132006161867,1.0,0.16009265500328484,0.10419921908322387,-0.13124840212962754,-0.04952339816880522,38,0,2,0,0.034079825177423445,0.3149508045183092,-0.2808709793408858,identity,confirmed_identity_by_legacy_reference,True
81,343,111,14,163.90701941671412,120.29356823476046,-43.61345118195368,0.999725444319767,0.9418572924376111,-0.057868151882155924,183.20893402099608,92.91455307006837,131.6239316239316,122.9044289044289,1.0,1.0,0.9763376218163842,1.0,0.13557675618137294,0.08056160636705212,-0.08974343951530626,-0.026061765584905208,14,0,3,0,0.026647121723220726,0.2677104584533054,-0.24106333673008465,identity,confirmed_identity_by_legacy_reference,True
82,519,170,60,161.07596098539005,125.47726174629,-35.598699239100064,0.9994741080379299,0.8747711548258804,-0.1247029532120495,100.59889221191406,115.79306869506836,134.5325662916266,148.57132357098433,1.0,1.0,0.9892889931653576,1.0,0.07671490335724554,0.12066428466551304,0.03835560788281002,-0.14652280125346448,60,0,5,0,0.09750197665411657,0.24850301681274964,-0.15100104015863308,identity,confirmed_identity_by_legacy_reference,True
83,871,215,5,123.75397306543108,185.68030761486165,61.926334549430564,0.8247114926601135,1.0,0.17528850733988655,129.41745886802673,216.71465759277345,194.07142857142858,145.39285714285714,1.0,1.0,0.9859970448205742,1.0,-0.09193386145827588,-0.1734559452242816,0.1296694195956404,0.10869975506121957,5,5,7,5,0.3504943805998661,0.04913265227475029,0.3013617283251158,rot180,confirmed_by_legacy_reference,False
84,733,258,219,95.58489075704485,154.27371322988134,58.68882247283649,0.8940969052736963,0.9999992638614882,0.10590235858779187,111.45338516235351,188.0812225341797,97.15100433066793,145.86164772307373,0.9655024609426962,1.0,0.9886764884938513,1.0,-0.21182792804925518,-0.0071583654409172175,0.17697076983484475,0.07981192996656662,638,114,5,8,0.37986414964799003,0.019463196437290962,0.3604009532106991,rot180,confirmed_by_legacy_reference,False
85,630,276,34,122.15419908024846,172.3245674038025,50.170368323554044,0.9531518830658009,1.0,0.04684811693419914,85.98257598876953,180.4369873046875,172.67156105100463,162.1576506955178,1.0,1.0,0.9900199600798403,1.0,-0.16646982405062966,0.10251885850291598,0.18501177756046985,0.04528462880988663,34,0,2,0,0.3281657782768004,0.03518136191777153,0.29298441635902883,rot180,confirmed_by_legacy_reference,False
86,647,280,48,88.45214597251253,168.37351189033643,79.9213659178239,0.7625608945846044,1.0,0.2374391054153956,129.50601043701172,176.73351593017577,131.66950261780104,161.6551047120419,1.0,1.0,0.9905306414150438,1.0,-0.2791900052135945,-0.09105828522887527,0.20845539118682202,0.10473806505727086,48,11,2,11,0.4679182618988692,0.059476101447993944,0.4084421604508753,rot180,confirmed_by_legacy_reference,False
87,896,215,0,95.65931781685838,164.08394494145244,68.42462712459407,0.9938059645736381,1.0,0.006194035426361905,106.39744873046875,174.319140625,,,,,0.9842960312822477,1.0,-0.13928504739844835,-0.03739563457231851,0.1377913502163121,0.04214695332940247,0,0,8,0,0.31809823961158834,0.03577437109162883,0.2823238685199595,rot180,confirmed_by_legacy_reference,False
88,811,175,101,85.53533534216105,179.60450587188257,94.06917052972152,0.7593780236756374,0.9999141761082745,0.24053615243263707,93.45896224975586,172.40599670410157,115.59791850358987,147.00390477390098,0.8976256455472982,1.0,0.9846785936351059,1.0,-0.2037623380883004,-0.2350222409001449,0.10947090499972983,0.06594692110600925,195,31,3,16,0.47487037524962794,0.05079341593836172,0.4240769593112662,rot180,confirmed_by_legacy_reference,False
89,766,193,0,111.5464675414943,195.04796652821278,83.50149898671847,0.8477450298959921,1.0,0.1522549701040079,82.02179164886475,212.74815826416017,,,,,0.9818406685716349,1.0,-0.15862303404185346,-0.23864992157988607,0.1499475879651121,0.08886444607904423,0,0,8,0,0.44375464012111093,0.02131429957063219,0.42244034055047874,rot180,confirmed_by_legacy_reference,False
90,751,183,163,106.97352466424884,166.56883723895191,59.595312574703065,0.8188867564127957,1.0,0.18111324358720424,130.373046875,193.64525146484374,102.56096589732563,137.86626527134007,0.9598604673388446,1.0,0.9854159222385079,1.0,-0.2418874928104843,-0.2800829537560145,0.21075645548563787,0.1008649336676095,308,27,4,4,0.5331319944856305,0.05926304830634903,0.4738689461792815,rot180,confirmed_by_legacy_reference,False
91,751,189,0,101.64499126320406,174.52938224021514,72.88439097701108,0.9832843161929142,1.0,0.016715683807085793,191.08361206054687,199.07347106933594,,,,,0.9842120780095682,1.0,-0.17660968991869458,-0.024282840955647866,0.16989235543708994,0.08411009282946283,0,0,5,0,0.34968593197724673,0.01708138709136024,0.3326045448858865,rot180,confirmed_by_legacy_reference,False
92,836,179,45,93.3377263345474,187.33963037651927,94.00190404197187,0.7638715441105032,0.9999988151574537,0.23612727104695058,140.55389518737792,237.6496826171875,130.16413373860183,137.7613981762918,0.621580547112462,1.0,0.9833787587354162,1.0,-0.22090878557780866,-0.0022317019061897044,0.16929314442982962,0.06967407730197826,59,32,5,13,0.38781023554061117,0.009211260096512417,0.37859897544409876,rot180,confirmed_by_legacy_reference,False
93,696,234,199,126.63297409072644,163.43441451043495,36.8014404197085,0.8448504822957034,1.0,0.1551495177042966,135.75443267822266,131.3862533569336,110.84351026511013,129.79626200471563,0.7268618091897177,1.0,0.9860076322006178,1.0,-0.11182289069379374,-0.0694988703496132,0.12126009945911002,0.10975596764609494,680,27,11,4,0.30566537865030535,0.05548896600191094,0.2501764126483944,rot180,confirmed_by_legacy_reference,False
94,917,251,118,105.97653473798448,164.37684310832003,58.400308370335566,0.9340193360111702,1.0,0.06598066398882985,137.8632598876953,143.60692901611327,110.19902726225521,153.49641622936133,0.976385511327275,1.0,0.9843162881882045,1.0,-0.1877653104784569,-0.2366485493846386,0.17010660616211645,0.05624972978229721,255,17,11,7,0.4638013962675648,0.017106922596138004,0.4466944736714268,rot180,confirmed_by_legacy_reference,False
95,841,263,13,120.96993497328558,147.78845382670812,26.818518853422553,0.9459303262737019,1.0,0.054069673726298076,94.82223968505859,133.19967346191407,144.43962848297213,114.57739938080495,1.0,1.0,0.9895658512880852,1.0,-0.1282917802869972,-0.030897155717076314,0.0910800402450685,0.1256906459589229,19,8,1,1,0.30556492896830617,0.08860533308169238,0.2169595958866138,rot180,confirmed_by_legacy_reference,False
96,722,299,210,104.34256041647397,174.03572240724296,69.69316199076897,0.9183457037212696,1.0,0.08165429627873047,121.86220245361328,167.61346817016602,94.76379038613081,151.5013790386131,0.7816193853427896,1.0,0.992142860332274,1.0,-0.18715002188034668,0.1148424544622804,0.19424850527244988,0.07705634554357477,449,190,3,38,0.3501108807147369,0.034853169233721656,0.3152577114810152,rot180,confirmed_by_legacy_reference,False
97,671,232,189,114.89001227958299,172.2375854620579,57.3475731824749,0.8985018306441473,1.0,0.10149816935585268,95.6745590209961,187.2487579345703,121.59241943931417,145.19411197177274,0.905945916145216,1.0,0.9858923209805454,1.0,-0.12220083366962628,-0.05880555934757537,0.14362417783209225,0.08220439337052696,803,47,5,3,0.3103405505545612,0.020426892871911097,0.28991365768265015,rot180,confirmed_by_legacy_reference,False
98,645,241,140,106.75509265726126,175.5787033803604,68.82361072309912,0.8984223432819606,0.9999990299700455,0.10157668668808492,110.13547058105469,218.8638122558594,92.90914294361073,149.36284926676186,0.8381086468811885,1.0,0.9862101682436397,1.0,-0.15657298727986813,0.11259338432049476,0.1685938735167358,0.0496445960488282,610,157,6,5,0.31950143796914177,0.022169530069383873,0.2973319078997579,rot180,confirmed_by_legacy_reference,False
99,629,226,90,107.51788651783346,191.92404849443093,84.40616197659749,0.9141308526594506,1.0,0.08586914734054937,134.1712387084961,246.82968521118164,36.659974093264246,137.0032383419689,0.41256476683937826,1.0,0.9870579382994733,1.0,-0.10662150371236961,-0.02910012954234583,0.19161605151001027,0.07368099208984129,128,29,6,12,0.284571531064997,0.031723957964680125,0.25284757310031686,rot180,confirmed_by_legacy_reference,False
100,685,276,235,164.68908084134245,83.79967150084194,-80.88940934050052,1.0,0.7992047374958238,-0.20079526250417623,165.26215438842775,102.8451759338379,140.78764383275242,84.83608229285916,1.0,0.7414286770573852,0.9905060193794656,1.0,-0.19198914488497665,-0.04573047164193594,0.2469296131827176,0.0803240635035083,419,50,3,7,0.3706518381985801,0.08743450455886931,0.2832173336397108,identity,anatomy_metrics_support_identity,True
101,683,259,192,95.24362566422715,169.35793833452968,74.11431267030251,0.7945162665316978,1.0,0.20548373346830223,145.23748016357422,186.76905059814453,137.76023336186944,138.81978925563058,0.9728061553420633,1.0,0.9893488389457396,1.0,-0.1825402173515652,-0.04389194506509975,0.15772926192321582,0.09976433005717948,423,58,2,2,0.3611036840466634,0.02973899571724404,0.33136468832941934,rot180,strong_anatomy_and_source_pattern,False
102,677,266,45,90.98810292787768,156.60137331125387,65.6132703833762,0.8214648392388066,1.0,0.17853516076119338,130.68759002685547,205.43273315429687,92.38722404096366,146.16922689498867,0.9889196675900277,1.0,0.9851914959261355,1.0,-0.11448617246577493,-0.1402814805415093,0.10233791571416953,0.06744801117443776,45,0,12,0,0.34592204390942805,0.05781648723375628,0.2881055566756718,rot180,strong_anatomy_and_source_pattern,False
103,683,214,64,81.19543037393935,169.5756736149321,88.38024324099275,0.7408221343099111,1.0,0.259177865690089,124.402490234375,175.40924835205078,89.49007286936319,154.33958179322,0.9424965677473862,1.0,0.9850203295527499,1.0,-0.2411049485198959,0.26110983442371416,0.21318985483175992,0.027033978474832236,72,8,12,6,0.4443386832608321,0.06837883921568226,0.3759598440451498,rot180,strong_anatomy_and_source_pattern,False
104,781,194,122,104.51518099583961,158.64477870161866,54.129597705779055,0.7653864123921641,1.0,0.23461358760783593,132.61056425571442,131.4164276123047,148.91041835670413,108.15462394251941,0.9999275698226909,1.0,0.9877276326207443,1.0,-0.1199165821738482,-0.328864636780034,0.13710740641746477,0.12245817401933903,199,50,5,13,0.4874355646101696,0.057163533448565694,0.43027203116160395,rot180,strong_anatomy_and_source_pattern,False
105,986,239,0,82.89592482045327,159.84038889576917,76.94446407531589,0.7893113881651977,1.0,0.21068861183480225,105.65870361328125,166.76561431884767,,,,,0.9904078427321981,1.0,-0.19261401137987946,-0.2836407859089512,0.16231012902769756,0.0695507034527509,0,0,5,0,0.49954805307766953,0.002289235654172548,0.497258817423497,rot180,strong_anatomy_and_source_pattern,False
106,771,168,0,125.37577656407053,168.85553270002958,43.47975613595905,0.6988825781494636,1.0,0.3011174218505364,123.07647018432617,146.4021743774414,,,,,0.9827296713840249,1.0,-0.14892073976354028,-0.1199427712081438,0.10932772961602918,0.09381825133396986,0,0,7,0,0.36278492906006704,0.05602422237723908,0.30676070668282795,rot180,strong_anatomy_and_source_pattern,False
107,771,248,71,111.18747513267868,179.8192976769314,68.63182254425271,0.8784135761273716,1.0,0.12158642387262847,136.2512634277344,223.0063278198242,132.6001357773252,165.45553292600135,0.9966055668703326,1.0,0.981799591002045,1.0,-0.12045208378926574,-0.18055147558470444,0.1447390867852974,0.1372656127917649,79,31,9,21,0.3762196635946959,0.06887921869262346,0.3073404449020724,rot180,strong_anatomy_and_source_pattern,False
108,856,205,202,115.13559009392556,158.39954017157925,43.26395007765369,0.7284006633914323,0.9999991765250344,0.2715985131336022,125.0076416015625,122.07119140625,122.55476796682962,140.6650187793169,0.7665893131114276,1.0,0.9853372918134425,1.0,-0.16100577896990959,-0.14871587021110116,0.11085344123475054,0.08454117051024615,2230,126,2,1,0.38857827669743966,0.05130777536564957,0.3372705013317901,rot180,strong_anatomy_and_source_pattern,False
109,756,194,131,101.99893895814961,153.76225271586628,51.763313757716666,0.9212899863705604,1.0,0.07871001362943959,88.77299423217774,175.9139617919922,86.8378021978022,116.79137362637363,0.9464835164835165,1.0,0.9860318709423569,1.0,-0.08008770890839084,-0.2921649536557574,0.08989047790261173,0.17565665991565563,371,50,4,6,0.4346683283802129,0.12675354112019596,0.307914787260017,rot180,strong_anatomy_and_source_pattern,False
110,816,189,130,112.45320581742695,183.62045187611275,71.16724605868579,0.8123912088021236,1.0,0.18760879119787643,175.7180953979492,173.62181701660157,94.15012853470436,161.2589974293059,0.7559125964010283,1.0,0.9860636850034821,1.0,-0.1383983732326,0.04061518645834864,0.09399584672426871,0.08819865279406744,287,35,4,3,0.2999456487339299,0.06852479599839753,0.2314208527355324,rot180,strong_anatomy_and_source_pattern,False
111,761,233,92,121.39399767972573,181.41608370354675,60.02208602382102,0.9448917494798487,1.0,0.0551082505201513,95.66965179443359,185.64104919433595,110.49125683060109,148.73005464480875,0.9994535519125683,1.0,0.9882597045631613,1.0,-0.1971028546720105,-0.04812417635363408,0.2016823936934107,0.06898485746241229,102,24,5,16,0.3762581215600426,0.04160521045799826,0.33465291110204437,rot180,strong_anatomy_and_source_pattern,False
112,751,191,26,123.52123151535623,190.12919269270327,66.60796117734702,0.8630289028498699,1.0,0.13697109715013014,120.44427185058593,224.04079895019532,135.56610169491526,139.59322033898306,0.9796610169491525,1.0,0.9831924162835021,1.0,-0.17277409981918088,-0.07433738571916523,0.13564625248359924,0.09205903959810806,26,12,5,12,0.3628609067475517,0.03284774953110919,0.33001315721644253,rot180,strong_anatomy_and_source_pattern,False
113,836,170,135,103.08329059463772,175.72205482899773,72.63876423436001,0.7960390726652801,1.0,0.20396092733471996,105.00012817382813,143.09323272705078,85.85148984627064,153.33844182956918,0.8167109508445626,1.0,0.9825923942153187,1.0,-0.17762350898403712,-0.16658076427832302,0.15786738301079223,0.10550325555696224,298,57,3,5,0.41240656190548275,0.03545376567854439,0.37695279622693834,rot180,strong_anatomy_and_source_pattern,False
114,846,215,0,106.91554991845565,165.08703764026765,58.17148772181201,0.8952780029371118,1.0,0.10472199706288818,108.35192642211913,205.93041381835937,,,,,0.9845265194340358,1.0,-0.11170060841713193,-0.020743033798747663,0.13886107246491505,0.08323382368548397,0,0,4,0,0.28657906205632727,0.024955327397769397,0.26162373465855787,rot180,strong_anatomy_and_source_pattern,False
115,846,186,0,80.22038043543932,181.92415216450897,101.70377172906964,0.6690620098649311,1.0,0.33093799013506886,101.50410385131836,151.53567504882812,,,,,0.9805701834029417,1.0,-0.24583246878421278,-0.2370528509700996,0.14615836707305266,0.07239543280195561,0,0,7,0,0.5090481255677062,0.014118949436109817,0.49492917613159637,rot180,strong_anatomy_and_source_pattern,False
116,908,219,133,97.52908092196904,142.98699703014535,45.4579161081763,0.9636014462553925,1.0,0.036398553744607515,130.29648132324218,190.49814147949218,113.59412946852314,138.1851953679883,0.9576271741193876,1.0,0.9846993317148593,1.0,-0.12565168956625503,-0.1340854713015093,0.15292314324761616,0.03306800867039678,133,0,3,0,0.35121141414796225,0.0377386677914968,0.31347274635646544,rot180,strong_anatomy_and_source_pattern,False
117,836,260,245,108.257948809453,170.22885386308215,61.97090505362914,0.8955934891651302,1.0,0.10440651083486985,136.44778900146486,179.24456024169922,95.0301052232659,146.05198903295914,0.7603454076483123,1.0,0.990495786792083,1.0,-0.21846154530943643,-0.036966624881988326,0.17389147154377346,0.08872596158093095,1696,410,8,2,0.39340907207920683,0.02316488071558484,0.37024419136362197,rot180,strong_anatomy_and_source_pattern,False
118,427,122,86,99.91562782972615,157.28839865064583,57.37277082091968,0.9071904563062915,1.0,0.09280954369370849,158.51368713378906,191.1233642578125,82.5889115750105,147.87874480021372,0.9993798420028241,1.0,0.9766621438263229,1.0,-0.14620150360378614,-0.046125914484068165,0.1595239541785129,0.05834461182639376,160,18,2,0,0.3276111770368484,0.011788507693750413,0.315822669343098,rot180,strong_anatomy_and_source_pattern,False
119,461,132,0,115.94832545942437,148.83006256748763,32.881737108063255,0.9137531508349395,1.0,0.08624684916506052,112.23679656982422,105.3150405883789,,,,,0.9794685990338164,1.0,-0.14544077602303057,0.0020354859484421274,0.14949536998803403,0.07068995851170956,0,0,2,0,0.31302730870877427,0.010612633681795281,0.302414675026979,rot180,strong_anatomy_and_source_pattern,False
120,424,120,52,133.40089448650545,174.9553675454238,41.55447305891835,0.9076803901999023,1.0,0.09231960980009772,98.0406394958496,146.8038772583008,170.57931034482758,154.6344827586207,1.0,1.0,0.9816564758198999,1.0,-0.13229993704467977,-0.09054505669640506,0.15539272951432692,0.1285059167532819,58,24,2,17,0.33362627829929103,0.058575381772731396,0.2750508965265596,rot180,strong_anatomy_and_source_pattern,False
121,463,113,16,74.09229324175294,150.75903748338428,76.66674424163133,0.8375328645289523,1.0,0.16246713547104777,99.79048309326171,173.17859344482423,65.11596958174906,163.54182509505702,1.0,1.0,0.9794953171649421,1.0,-0.1880976984599078,-0.03826967212991427,0.2070565720135116,0.09226721367211899,16,6,3,6,0.36467068963781213,0.05192432398543863,0.3127463656523735,rot180,strong_anatomy_and_source_pattern,False
122,422,118,64,103.44940346580546,169.254396933465,65.80499346765953,0.7178740357791163,1.0,0.28212596422088365,122.21414489746094,163.96063156127929,139.8209037564572,160.01579818446262,0.9367069562164602,1.0,0.97,1.0,-0.203337531159223,-0.12988101432037183,0.11874914107167228,0.12972718834643865,173,15,4,0,0.41482726948062454,0.07254223116427301,0.34228503831635154,rot180,strong_anatomy_and_source_pattern,False
123,432,115,82,105.60070924144648,148.3466649325349,42.745955691088405,0.8964972383029123,1.0,0.10350276169708776,104.43942108154297,150.46831970214845,67.98429062346588,134.40616452766673,0.8212181779928466,1.0,0.9719802952277893,1.0,-0.1278248634476977,0.1395194008477816,0.1548212568075929,0.1110762541678279,163,1,3,0,0.2961635669600819,0.041294697498114576,0.2548688694619673,rot180,strong_anatomy_and_source_pattern,False
124,407,112,56,115.2265019075449,167.92156207474582,52.69506016720092,0.8311869554407137,1.0,0.16881304455928628,99.011301612854,204.16688232421876,101.2626060908637,143.15454595883952,0.6714372885116769,1.0,0.9688563203349908,1.0,-0.18294821142258538,-0.13855487618009368,0.17608241787970438,0.06396315264418297,137,41,4,1,0.40152457836861294,0.017133937764430153,0.38439064060418277,rot180,strong_anatomy_and_source_pattern,False
125,410,112,9,94.93628019496204,170.8806205251494,75.94434033018734,0.8141864394991739,1.0,0.18581356050082612,103.68911285400391,180.7161437988281,139.6263157894737,139.6,1.0,1.0,0.9756891098056937,1.0,-0.151360563952588,0.07622575011142524,0.13914976325303335,0.07080664038211788,9,2,1,2,0.31151307385739824,0.020954164802777578,0.2905589090546207,rot180,strong_anatomy_and_source_pattern,False
126,401,113,15,122.77760426911394,174.3746165500238,51.59701228090986,0.9627113197886464,1.0,0.03728868021135357,151.51793518066407,139.7604133605957,102.36570086139389,132.12372748629602,0.9984338292873923,1.0,0.9824075149368419,1.0,-0.12083990799820903,0.1464694636375412,0.1584420881366953,0.1100423998252948,15,1,1,1,0.29112272000417627,0.03995711166524761,0.25116560833892865,rot180,strong_anatomy_and_source_pattern,False
127,987,227,3,93.93555884519391,162.7186102606068,68.78305141541287,0.8578692338105353,1.0,0.14213076618946477,138.7336055755615,195.02429962158203,117.76712328767124,152.76712328767124,1.0,1.0,0.9867119628520307,1.0,-0.227553887126763,-0.2062596112203255,0.20764569519581533,0.051711135726564605,3,1,4,1,0.4760831819124575,0.050991720903945006,0.42509146100851253,rot180,strong_anatomy_and_source_pattern,False
128,654,292,144,90.74371754887554,150.83233811140857,60.08862056253305,0.8037865326525857,1.0,0.19621346734741432,68.42194061279297,138.3171531677246,82.77334817115674,136.92941435437126,0.7848189500201778,1.0,0.991652754590985,1.0,-0.18175463183910315,0.05702396648897746,0.10326943723806904,0.09916910859076203,467,21,3,3,0.34209802358495317,0.06381821057089278,0.2782798130140604,rot180,strong_anatomy_and_source_pattern,False
129,338,277,226,109.96225680444077,154.28740858532245,44.32515178088169,0.9618653419318024,0.9999991608520709,0.03813381892026836,108.29869842529297,167.8375457763672,95.04617991128833,129.75111099011104,0.9570996561270948,1.0,0.9916584370057394,1.0,-0.11730498081967074,-0.049480395567418026,0.11324629483947612,0.11420974280882,618,4,4,0,0.30208203852960747,0.06433148783439789,0.23775055069520956,rot180,strong_anatomy_and_source_pattern,False
