volume_id,slice_id,split,tumor_pixels,has_tumor,mask_height,mask_width
19,38,train,0,False,256,256
19,39,train,0,False,256,256
19,40,train,0,False,256,256
19,41,train,0,False,256,256
19,42,train,0,False,256,256
19,43,train,0,False,256,256
19,44,train,0,False,256,256
19,45,train,0,False,256,256
19,46,train,0,False,256,256
19,47,train,0,False,256,256
19,48,train,0,False,256,256
19,49,train,0,False,256,256
19,50,train,0,False,256,256
19,51,train,0,False,256,256
19,52,train,0,False,256,256
19,53,train,0,False,256,256
19,54,train,0,False,256,256
19,55,train,0,False,256,256
19,56,train,0,False,256,256
19,57,train,0,False,256,256
19,58,train,0,False,256,256
19,59,train,0,False,256,256
19,60,train,0,False,256,256
19,61,train,0,False,256,256
19,62,train,0,False,256,256
19,63,train,0,False,256,256
19,64,train,0,False,256,256
19,65,train,0,False,256,256
19,66,train,0,False,256,256
19,67,train,0,False,256,256
19,68,train,0,False,256,256
19,69,train,0,False,256,256
19,70,train,0,False,256,256
19,71,train,0,False,256,256
19,72,train,0,False,256,256
19,73,train,0,False,256,256
19,74,train,0,False,256,256
19,75,train,0,False,256,256
19,76,train,0,False,256,256
19,77,train,0,False,256,256
19,78,train,0,False,256,256
19,79,train,0,False,256,256
19,80,train,0,False,256,256
19,81,train,0,False,256,256
19,82,train,0,False,256,256
19,83,train,0,False,256,256
19,84,train,0,False,256,256
19,85,train,0,False,256,256
19,86,train,0,False,256,256
19,87,train,0,False,256,256
19,88,train,0,False,256,256
19,89,train,0,False,256,256
19,90,train,0,False,256,256
19,91,train,0,False,256,256
19,92,train,0,False,256,256
19,93,train,0,False,256,256
19,94,train,0,False,256,256
19,95,train,0,False,256,256
19,96,train,0,False,256,256
19,97,train,0,False,256,256
19,98,train,0,False,256,256
19,99,train,0,False,256,256
19,100,train,0,False,256,256
19,101,train,0,False,256,256
19,102,train,0,False,256,256
19,103,train,0,False,256,256
19,104,train,0,False,256,256
19,105,train,0,False,256,256
19,106,train,0,False,256,256
19,107,train,0,False,256,256
19,108,train,0,False,256,256
19,109,train,0,False,256,256
19,110,train,0,False,256,256
19,111,train,0,False,256,256
19,112,train,0,False,256,256
19,113,train,0,False,256,256
19,114,train,0,False,256,256
19,115,train,0,False,256,256
19,116,train,0,False,256,256
19,117,train,0,False,256,256
19,118,train,0,False,256,256
19,119,train,0,False,256,256
19,120,train,0,False,256,256
19,121,train,0,False,256,256
19,122,train,0,False,256,256
19,123,train,0,False,256,256
19,124,train,0,False,256,256
19,125,train,0,False,256,256
19,126,train,0,False,256,256
19,127,train,0,False,256,256
19,128,train,0,False,256,256
19,129,train,0,False,256,256
19,130,train,0,False,256,256
19,131,train,0,False,256,256
19,132,train,0,False,256,256
19,133,train,0,False,256,256
19,134,train,0,False,256,256
19,135,train,0,False,256,256
19,136,train,0,False,256,256
19,137,train,0,False,256,256
19,138,train,0,False,256,256
19,139,train,0,False,256,256
19,140,train,0,False,256,256
19,141,train,0,False,256,256
19,142,train,0,False,256,256
19,143,train,0,False,256,256
19,144,train,0,False,256,256
19,145,train,0,False,256,256
19,146,train,0,False,256,256
19,147,train,0,False,256,256
19,148,train,0,False,256,256
19,149,train,0,False,256,256
19,150,train,0,False,256,256
19,151,train,0,False,256,256
19,152,train,0,False,256,256
19,153,train,0,False,256,256
19,154,train,0,False,256,256
19,155,train,0,False,256,256
19,156,train,0,False,256,256
19,157,train,0,False,256,256
19,158,train,0,False,256,256
19,159,train,0,False,256,256
19,160,train,0,False,256,256
19,161,train,0,False,256,256
19,162,train,0,False,256,256
19,163,train,0,False,256,256
19,164,train,0,False,256,256
19,165,train,0,False,256,256
19,166,train,0,False,256,256
19,167,train,0,False,256,256
19,168,train,0,False,256,256
19,169,train,0,False,256,256
19,170,train,0,False,256,256
19,171,train,0,False,256,256
19,172,train,0,False,256,256
19,173,train,0,False,256,256
19,174,train,0,False,256,256
19,175,train,0,False,256,256
19,176,train,0,False,256,256
19,177,train,0,False,256,256
19,178,train,0,False,256,256
19,179,train,0,False,256,256
19,180,train,0,False,256,256
19,181,train,0,False,256,256
19,182,train,0,False,256,256
19,183,train,0,False,256,256
19,184,train,0,False,256,256
19,185,train,0,False,256,256
19,186,train,0,False,256,256
19,187,train,0,False,256,256
19,188,train,0,False,256,256
19,189,train,0,False,256,256
19,190,train,0,False,256,256
19,191,train,0,False,256,256
19,192,train,0,False,256,256
19,193,train,0,False,256,256
19,194,train,0,False,256,256
19,195,train,0,False,256,256
19,196,train,0,False,256,256
19,197,train,0,False,256,256
19,198,train,0,False,256,256
19,199,train,0,False,256,256
19,200,train,0,False,256,256
19,201,train,0,False,256,256
19,202,train,0,False,256,256
19,203,train,0,False,256,256
19,204,train,0,False,256,256
19,205,train,0,False,256,256
19,206,train,0,False,256,256
19,207,train,0,False,256,256
19,208,train,0,False,256,256
19,209,train,0,False,256,256
19,210,train,0,False,256,256
19,211,train,0,False,256,256
19,212,train,0,False,256,256
19,213,train,0,False,256,256
19,214,train,0,False,256,256
19,215,train,0,False,256,256
19,216,train,0,False,256,256
19,217,train,0,False,256,256
19,218,train,0,False,256,256
19,219,train,0,False,256,256
19,220,train,0,False,256,256
19,221,train,0,False,256,256
19,222,train,0,False,256,256
19,223,train,0,False,256,256
19,224,train,0,False,256,256
19,225,train,0,False,256,256
19,226,train,0,False,256,256
19,227,train,0,False,256,256
19,228,train,0,False,256,256
19,229,train,0,False,256,256
19,230,train,0,False,256,256
19,231,train,0,False,256,256
19,232,train,0,False,256,256
19,233,train,0,False,256,256
19,234,train,0,False,256,256
19,235,train,0,False,256,256
19,236,train,0,False,256,256
19,237,train,0,False,256,256
19,238,train,0,False,256,256
19,239,train,0,False,256,256
19,240,train,0,False,256,256
19,241,train,0,False,256,256
19,242,train,0,False,256,256
19,243,train,0,False,256,256
19,244,train,0,False,256,256
19,245,train,0,False,256,256
19,246,train,0,False,256,256
19,247,train,0,False,256,256
19,248,train,0,False,256,256
19,249,train,0,False,256,256
19,250,train,0,False,256,256
19,251,train,0,False,256,256
19,252,train,0,False,256,256
19,253,train,0,False,256,256
19,254,train,0,False,256,256
19,255,train,0,False,256,256
19,256,train,0,False,256,256
19,257,train,0,False,256,256
19,258,train,0,False,256,256
19,259,train,0,False,256,256
19,260,train,0,False,256,256
19,261,train,0,False,256,256
19,262,train,0,False,256,256
19,263,train,0,False,256,256
19,264,train,0,False,256,256
19,265,train,0,False,256,256
19,266,train,0,False,256,256
19,267,train,0,False,256,256
19,268,train,0,False,256,256
19,269,train,0,False,256,256
19,270,train,0,False,256,256
19,271,train,0,False,256,256
19,272,train,0,False,256,256
19,273,train,0,False,256,256
19,274,train,0,False,256,256
19,275,train,0,False,256,256
19,276,train,0,False,256,256
19,277,train,0,False,256,256
19,278,train,0,False,256,256
19,279,train,0,False,256,256
19,280,train,0,False,256,256
19,281,train,0,False,256,256
19,282,train,0,False,256,256
19,283,train,0,False,256,256
19,284,train,0,False,256,256
19,285,train,0,False,256,256
19,286,train,0,False,256,256
19,287,train,0,False,256,256
19,288,train,0,False,256,256
19,289,train,0,False,256,256
19,290,train,0,False,256,256
19,291,train,0,False,256,256
19,292,train,0,False,256,256
19,293,train,0,False,256,256
19,294,train,0,False,256,256
19,295,train,0,False,256,256
19,296,train,0,False,256,256
19,297,train,0,False,256,256
19,298,train,0,False,256,256
19,299,train,0,False,256,256
19,300,train,0,False,256,256
19,301,train,0,False,256,256
19,302,train,0,False,256,256
19,303,train,0,False,256,256
19,304,train,0,False,256,256
19,305,train,0,False,256,256
19,306,train,0,False,256,256
19,307,train,0,False,256,256
19,308,train,0,False,256,256
19,309,train,0,False,256,256
19,310,train,0,False,256,256
19,311,train,0,False,256,256
19,312,train,0,False,256,256
19,313,train,0,False,256,256
19,314,train,0,False,256,256
19,315,train,0,False,256,256
19,316,train,0,False,256,256
19,317,train,0,False,256,256
19,318,train,0,False,256,256
19,319,train,0,False,256,256
19,320,train,0,False,256,256
19,321,train,0,False,256,256
19,322,train,0,False,256,256
19,323,train,0,False,256,256
19,324,train,0,False,256,256
19,325,train,0,False,256,256
19,326,train,0,False,256,256
19,327,train,0,False,256,256
19,328,train,0,False,256,256
19,329,train,0,False,256,256
19,330,train,0,False,256,256
19,331,train,0,False,256,256
19,332,train,0,False,256,256
19,333,train,0,False,256,256
19,334,train,0,False,256,256
19,335,train,0,False,256,256
19,336,train,0,False,256,256
19,337,train,0,False,256,256
19,338,train,0,False,256,256
19,339,train,0,False,256,256
19,340,train,0,False,256,256
19,341,train,0,False,256,256
19,342,train,0,False,256,256
19,343,train,0,False,256,256
19,344,train,0,False,256,256
19,345,train,0,False,256,256
19,346,train,0,False,256,256
19,347,train,0,False,256,256
19,348,train,0,False,256,256
19,349,train,0,False,256,256
19,350,train,0,False,256,256
19,351,train,0,False,256,256
19,352,train,0,False,256,256
19,353,train,0,False,256,256
19,354,train,0,False,256,256
19,355,train,0,False,256,256
19,356,train,0,False,256,256
19,357,train,0,False,256,256
19,358,train,0,False,256,256
19,359,train,0,False,256,256
19,360,train,0,False,256,256
19,361,train,0,False,256,256
19,362,train,0,False,256,256
19,363,train,0,False,256,256
19,364,train,0,False,256,256
19,365,train,0,False,256,256
19,366,train,0,False,256,256
19,367,train,0,False,256,256
19,368,train,0,False,256,256
19,369,train,0,False,256,256
19,370,train,0,False,256,256
19,371,train,0,False,256,256
19,372,train,0,False,256,256
19,373,train,0,False,256,256
19,374,train,0,False,256,256
19,375,train,0,False,256,256
19,376,train,0,False,256,256
19,377,train,0,False,256,256
19,378,train,0,False,256,256
19,379,train,0,False,256,256
19,380,train,0,False,256,256
19,381,train,0,False,256,256
19,382,train,0,False,256,256
19,383,train,0,False,256,256
19,384,train,0,False,256,256
19,385,train,0,False,256,256
19,386,train,0,False,256,256
19,387,train,0,False,256,256
19,388,train,0,False,256,256
19,389,train,0,False,256,256
19,390,train,0,False,256,256
19,391,train,0,False,256,256
19,392,train,0,False,256,256
19,393,train,0,False,256,256
19,394,train,0,False,256,256
19,395,train,0,False,256,256
19,396,train,0,False,256,256
19,397,train,0,False,256,256
19,398,train,0,False,256,256
19,399,train,0,False,256,256
19,400,train,0,False,256,256
19,401,train,0,False,256,256
19,402,train,0,False,256,256
19,403,train,0,False,256,256
19,404,train,0,False,256,256
19,405,train,0,False,256,256
19,406,train,0,False,256,256
19,407,train,0,False,256,256
19,408,train,0,False,256,256
19,409,train,0,False,256,256
19,410,train,0,False,256,256
19,411,train,0,False,256,256
19,412,train,0,False,256,256
19,413,train,0,False,256,256
19,414,train,0,False,256,256
19,415,train,0,False,256,256
19,416,train,0,False,256,256
19,417,train,0,False,256,256
19,418,train,0,False,256,256
19,419,train,0,False,256,256
19,420,train,0,False,256,256
19,421,train,0,False,256,256
19,422,train,0,False,256,256
19,423,train,2,True,256,256
19,424,train,13,True,256,256
19,425,train,48,True,256,256
19,426,train,91,True,256,256
19,427,train,214,True,256,256
19,428,train,159,True,256,256
19,429,train,174,True,256,256
19,430,train,178,True,256,256
19,431,train,163,True,256,256
19,432,train,167,True,256,256
19,433,train,170,True,256,256
19,434,train,157,True,256,256
19,435,train,183,True,256,256
19,436,train,151,True,256,256
19,437,train,144,True,256,256
19,438,train,152,True,256,256
19,439,train,142,True,256,256
19,440,train,123,True,256,256
19,441,train,117,True,256,256
19,442,train,114,True,256,256
19,443,train,116,True,256,256
19,444,train,119,True,256,256
19,445,train,115,True,256,256
19,446,train,123,True,256,256
19,447,train,104,True,256,256
19,448,train,91,True,256,256
19,449,train,86,True,256,256
19,450,train,79,True,256,256
19,451,train,93,True,256,256
19,452,train,90,True,256,256
19,453,train,84,True,256,256
19,454,train,90,True,256,256
19,455,train,88,True,256,256
19,456,train,77,True,256,256
19,457,train,71,True,256,256
19,458,train,31,True,256,256
19,459,train,15,True,256,256
19,460,train,7,True,256,256
19,461,train,1,True,256,256
19,462,train,0,False,256,256
19,463,train,0,False,256,256
19,464,train,0,False,256,256
19,465,train,0,False,256,256
19,466,train,0,False,256,256
19,467,train,0,False,256,256
19,468,train,0,False,256,256
19,469,train,0,False,256,256
19,470,train,0,False,256,256
19,471,train,0,False,256,256
19,472,train,0,False,256,256
19,473,train,0,False,256,256
19,474,train,0,False,256,256
19,475,train,0,False,256,256
19,476,train,2,True,256,256
19,477,train,7,True,256,256
19,478,train,8,True,256,256
19,479,train,12,True,256,256
19,480,train,7,True,256,256
19,481,train,5,True,256,256
19,482,train,2,True,256,256
19,483,train,0,False,256,256
19,484,train,0,False,256,256
19,485,train,0,False,256,256
19,486,train,0,False,256,256
19,487,train,0,False,256,256
19,488,train,0,False,256,256
19,489,train,0,False,256,256
19,490,train,0,False,256,256
19,491,train,0,False,256,256
19,492,train,0,False,256,256
19,493,train,0,False,256,256
19,494,train,0,False,256,256
19,495,train,0,False,256,256
19,496,train,0,False,256,256
19,497,train,0,False,256,256
19,498,train,0,False,256,256
19,499,train,0,False,256,256
19,500,train,0,False,256,256
19,501,train,0,False,256,256
19,502,train,0,False,256,256
19,503,train,0,False,256,256
19,504,train,0,False,256,256
19,505,train,0,False,256,256
19,506,train,0,False,256,256
19,507,train,0,False,256,256
19,508,train,0,False,256,256
19,509,train,0,False,256,256
19,510,train,0,False,256,256
19,511,train,0,False,256,256
19,512,train,0,False,256,256
19,513,train,0,False,256,256
19,514,train,0,False,256,256
19,515,train,0,False,256,256
19,516,train,0,False,256,256
19,517,train,0,False,256,256
19,518,train,0,False,256,256
19,519,train,0,False,256,256
19,520,train,0,False,256,256
19,521,train,0,False,256,256
19,522,train,0,False,256,256
19,523,train,0,False,256,256
19,524,train,0,False,256,256
19,525,train,0,False,256,256
19,526,train,0,False,256,256
19,527,train,0,False,256,256
19,528,train,0,False,256,256
19,529,train,0,False,256,256
19,530,train,0,False,256,256
19,531,train,0,False,256,256
19,532,train,0,False,256,256
19,533,train,0,False,256,256
19,534,train,0,False,256,256
19,535,train,0,False,256,256
19,536,train,0,False,256,256
19,537,train,0,False,256,256
19,538,train,0,False,256,256
19,539,train,0,False,256,256
19,540,train,0,False,256,256
19,541,train,0,False,256,256
19,542,train,0,False,256,256
19,543,train,0,False,256,256
19,544,train,0,False,256,256
19,545,train,0,False,256,256
19,546,train,0,False,256,256
20,0,train,0,False,256,256
20,1,train,0,False,256,256
20,2,train,0,False,256,256
20,3,train,0,False,256,256
20,4,train,0,False,256,256
20,5,train,0,False,256,256
20,6,train,0,False,256,256
20,7,train,0,False,256,256
20,8,train,0,False,256,256
20,9,train,0,False,256,256
20,10,train,0,False,256,256
20,11,train,0,False,256,256
20,12,train,0,False,256,256
20,13,train,0,False,256,256
20,14,train,0,False,256,256
20,15,train,0,False,256,256
20,16,train,0,False,256,256
20,17,train,0,False,256,256
20,18,train,0,False,256,256
20,19,train,0,False,256,256
20,20,train,0,False,256,256
20,21,train,0,False,256,256
20,22,train,0,False,256,256
20,23,train,0,False,256,256
20,24,train,0,False,256,256
20,25,train,0,False,256,256
20,26,train,0,False,256,256
20,27,train,0,False,256,256
20,28,train,0,False,256,256
20,29,train,0,False,256,256
20,30,train,0,False,256,256
20,31,train,0,False,256,256
20,32,train,0,False,256,256
20,33,train,0,False,256,256
20,34,train,0,False,256,256
20,35,train,0,False,256,256
20,36,train,0,False,256,256
20,37,train,0,False,256,256
20,38,train,0,False,256,256
20,39,train,0,False,256,256
20,40,train,0,False,256,256
20,41,train,0,False,256,256
20,42,train,0,False,256,256
20,43,train,0,False,256,256
20,44,train,0,False,256,256
20,45,train,0,False,256,256
20,46,train,0,False,256,256
20,47,train,0,False,256,256
20,48,train,0,False,256,256
20,49,train,0,False,256,256
20,50,train,0,False,256,256
20,51,train,0,False,256,256
20,52,train,0,False,256,256
20,53,train,0,False,256,256
20,54,train,0,False,256,256
20,55,train,0,False,256,256
20,56,train,0,False,256,256
20,57,train,0,False,256,256
20,58,train,0,False,256,256
20,59,train,0,False,256,256
20,60,train,0,False,256,256
20,61,train,0,False,256,256
20,62,train,0,False,256,256
20,63,train,0,False,256,256
20,64,train,0,False,256,256
20,65,train,0,False,256,256
20,66,train,0,False,256,256
20,67,train,0,False,256,256
20,68,train,0,False,256,256
20,69,train,0,False,256,256
20,70,train,0,False,256,256
20,71,train,0,False,256,256
20,72,train,0,False,256,256
20,73,train,0,False,256,256
20,74,train,0,False,256,256
20,75,train,0,False,256,256
20,76,train,0,False,256,256
20,77,train,0,False,256,256
20,78,train,0,False,256,256
20,79,train,0,False,256,256
20,80,train,0,False,256,256
20,81,train,0,False,256,256
20,82,train,0,False,256,256
20,83,train,0,False,256,256
20,84,train,0,False,256,256
20,85,train,0,False,256,256
20,86,train,0,False,256,256
20,87,train,0,False,256,256
20,88,train,0,False,256,256
20,89,train,0,False,256,256
20,90,train,0,False,256,256
20,91,train,0,False,256,256
20,92,train,0,False,256,256
20,93,train,0,False,256,256
20,94,train,0,False,256,256
20,95,train,0,False,256,256
20,96,train,0,False,256,256
20,97,train,0,False,256,256
20,98,train,0,False,256,256
20,99,train,0,False,256,256
20,100,train,0,False,256,256
20,101,train,0,False,256,256
20,102,train,0,False,256,256
20,103,train,0,False,256,256
20,104,train,0,False,256,256
20,105,train,0,False,256,256
20,106,train,0,False,256,256
20,107,train,0,False,256,256
20,108,train,0,False,256,256
20,109,train,0,False,256,256
20,110,train,0,False,256,256
20,111,train,0,False,256,256
20,112,train,0,False,256,256
20,113,train,0,False,256,256
20,114,train,0,False,256,256
20,115,train,0,False,256,256
20,116,train,0,False,256,256
20,117,train,0,False,256,256
20,118,train,0,False,256,256
20,119,train,0,False,256,256
20,120,train,0,False,256,256
20,121,train,0,False,256,256
20,122,train,0,False,256,256
20,123,train,0,False,256,256
20,124,train,0,False,256,256
20,125,train,0,False,256,256
20,126,train,0,False,256,256
20,127,train,0,False,256,256
20,128,train,0,False,256,256
20,129,train,0,False,256,256
20,130,train,0,False,256,256
20,131,train,0,False,256,256
20,132,train,0,False,256,256
20,133,train,0,False,256,256
20,134,train,0,False,256,256
20,135,train,0,False,256,256
20,136,train,0,False,256,256
20,137,train,0,False,256,256
20,138,train,0,False,256,256
20,139,train,0,False,256,256
20,140,train,0,False,256,256
20,141,train,0,False,256,256
20,142,train,0,False,256,256
20,143,train,0,False,256,256
20,144,train,0,False,256,256
20,145,train,0,False,256,256
20,146,train,0,False,256,256
20,147,train,0,False,256,256
20,148,train,0,False,256,256
20,149,train,0,False,256,256
20,150,train,0,False,256,256
20,151,train,0,False,256,256
20,152,train,0,False,256,256
20,153,train,0,False,256,256
20,154,train,0,False,256,256
20,155,train,0,False,256,256
20,156,train,0,False,256,256
20,157,train,0,False,256,256
20,158,train,0,False,256,256
20,159,train,0,False,256,256
20,160,train,0,False,256,256
20,161,train,0,False,256,256
20,162,train,0,False,256,256
20,163,train,0,False,256,256
20,164,train,0,False,256,256
20,165,train,0,False,256,256
20,166,train,0,False,256,256
20,167,train,0,False,256,256
20,168,train,0,False,256,256
20,169,train,0,False,256,256
20,170,train,0,False,256,256
20,171,train,0,False,256,256
20,172,train,0,False,256,256
20,173,train,0,False,256,256
20,174,train,0,False,256,256
20,175,train,0,False,256,256
20,176,train,0,False,256,256
20,177,train,0,False,256,256
20,178,train,0,False,256,256
20,179,train,0,False,256,256
20,180,train,0,False,256,256
20,181,train,0,False,256,256
20,182,train,0,False,256,256
20,183,train,0,False,256,256
20,184,train,0,False,256,256
20,185,train,0,False,256,256
20,186,train,0,False,256,256
20,187,train,0,False,256,256
20,188,train,0,False,256,256
20,189,train,0,False,256,256
20,190,train,0,False,256,256
20,191,train,0,False,256,256
20,192,train,0,False,256,256
20,193,train,0,False,256,256
20,194,train,0,False,256,256
20,195,train,0,False,256,256
20,196,train,0,False,256,256
20,197,train,0,False,256,256
20,198,train,0,False,256,256
20,199,train,0,False,256,256
20,200,train,0,False,256,256
20,201,train,0,False,256,256
20,202,train,0,False,256,256
20,203,train,0,False,256,256
20,204,train,0,False,256,256
20,205,train,0,False,256,256
20,206,train,0,False,256,256
20,207,train,0,False,256,256
20,208,train,0,False,256,256
20,209,train,0,False,256,256
20,210,train,0,False,256,256
20,211,train,0,False,256,256
20,212,train,0,False,256,256
20,213,train,0,False,256,256
20,214,train,0,False,256,256
20,215,train,0,False,256,256
20,216,train,0,False,256,256
20,217,train,0,False,256,256
20,218,train,0,False,256,256
20,219,train,0,False,256,256
20,220,train,0,False,256,256
20,221,train,0,False,256,256
20,222,train,0,False,256,256
20,223,train,0,False,256,256
20,224,train,0,False,256,256
20,225,train,0,False,256,256
20,226,train,0,False,256,256
20,227,train,0,False,256,256
20,228,train,0,False,256,256
20,229,train,0,False,256,256
20,230,train,0,False,256,256
20,231,train,0,False,256,256
20,232,train,0,False,256,256
20,233,train,0,False,256,256
20,234,train,0,False,256,256
20,235,train,0,False,256,256
20,236,train,0,False,256,256
20,237,train,0,False,256,256
20,238,train,0,False,256,256
20,239,train,0,False,256,256
20,240,train,0,False,256,256
20,241,train,0,False,256,256
20,242,train,0,False,256,256
20,243,train,0,False,256,256
20,244,train,0,False,256,256
20,245,train,0,False,256,256
20,246,train,0,False,256,256
20,247,train,0,False,256,256
20,248,train,0,False,256,256
20,249,train,0,False,256,256
20,250,train,0,False,256,256
20,251,train,0,False,256,256
20,252,train,0,False,256,256
20,253,train,0,False,256,256
20,254,train,0,False,256,256
20,255,train,0,False,256,256
20,256,train,0,False,256,256
20,257,train,0,False,256,256
20,258,train,0,False,256,256
20,259,train,0,False,256,256
20,260,train,0,False,256,256
20,261,train,0,False,256,256
20,262,train,0,False,256,256
20,263,train,0,False,256,256
20,264,train,0,False,256,256
20,265,train,0,False,256,256
20,266,train,0,False,256,256
20,267,train,0,False,256,256
20,268,train,0,False,256,256
20,269,train,0,False,256,256
20,270,train,0,False,256,256
20,271,train,0,False,256,256
20,272,train,0,False,256,256
20,273,train,0,False,256,256
20,274,train,0,False,256,256
20,275,train,0,False,256,256
20,276,train,0,False,256,256
20,277,train,0,False,256,256
20,278,train,0,False,256,256
20,279,train,0,False,256,256
20,280,train,0,False,256,256
20,281,train,0,False,256,256
20,282,train,0,False,256,256
20,283,train,0,False,256,256
20,284,train,0,False,256,256
20,285,train,0,False,256,256
20,286,train,0,False,256,256
20,287,train,0,False,256,256
20,288,train,0,False,256,256
20,289,train,0,False,256,256
20,290,train,0,False,256,256
20,291,train,0,False,256,256
20,292,train,0,False,256,256
20,293,train,0,False,256,256
20,294,train,0,False,256,256
20,295,train,0,False,256,256
20,296,train,0,False,256,256
20,297,train,0,False,256,256
20,298,train,0,False,256,256
20,299,train,0,False,256,256
20,300,train,0,False,256,256
20,301,train,0,False,256,256
20,302,train,0,False,256,256
20,303,train,0,False,256,256
20,304,train,0,False,256,256
20,305,train,0,False,256,256
20,306,train,0,False,256,256
20,307,train,0,False,256,256
20,308,train,0,False,256,256
20,309,train,0,False,256,256
20,310,train,0,False,256,256
20,311,train,0,False,256,256
20,312,train,0,False,256,256
20,313,train,0,False,256,256
20,314,train,0,False,256,256
20,315,train,0,False,256,256
20,316,train,0,False,256,256
20,317,train,0,False,256,256
20,318,train,0,False,256,256
20,319,train,0,False,256,256
20,320,train,0,False,256,256
20,321,train,0,False,256,256
20,322,train,0,False,256,256
20,323,train,0,False,256,256
20,324,train,0,False,256,256
20,325,train,0,False,256,256
20,326,train,0,False,256,256
20,327,train,0,False,256,256
20,328,train,0,False,256,256
20,329,train,0,False,256,256
20,330,train,0,False,256,256
20,331,train,0,False,256,256
20,332,train,0,False,256,256
20,333,train,0,False,256,256
20,334,train,0,False,256,256
20,335,train,0,False,256,256
20,336,train,0,False,256,256
20,337,train,0,False,256,256
20,338,train,0,False,256,256
20,339,train,0,False,256,256
20,340,train,0,False,256,256
20,341,train,0,False,256,256
20,342,train,0,False,256,256
20,343,train,0,False,256,256
20,344,train,0,False,256,256
20,345,train,0,False,256,256
20,346,train,0,False,256,256
20,347,train,0,False,256,256
20,348,train,0,False,256,256
20,349,train,0,False,256,256
20,350,train,0,False,256,256
20,351,train,0,False,256,256
20,352,train,0,False,256,256
20,353,train,0,False,256,256
20,354,train,0,False,256,256
20,355,train,0,False,256,256
20,356,train,0,False,256,256
20,357,train,0,False,256,256
20,358,train,0,False,256,256
20,359,train,0,False,256,256
20,360,train,0,False,256,256
20,361,train,0,False,256,256
20,362,train,0,False,256,256
20,363,train,0,False,256,256
20,364,train,0,False,256,256
20,365,train,0,False,256,256
20,366,train,0,False,256,256
20,367,train,0,False,256,256
20,368,train,0,False,256,256
20,369,train,0,False,256,256
20,370,train,0,False,256,256
20,371,train,0,False,256,256
20,372,train,0,False,256,256
20,373,train,0,False,256,256
20,374,train,0,False,256,256
20,375,train,0,False,256,256
20,376,train,0,False,256,256
20,377,train,0,False,256,256
20,378,train,0,False,256,256
20,379,train,0,False,256,256
20,380,train,0,False,256,256
20,381,train,0,False,256,256
20,382,train,0,False,256,256
20,383,train,0,False,256,256
20,384,train,0,False,256,256
20,385,train,0,False,256,256
20,386,train,0,False,256,256
20,387,train,0,False,256,256
20,388,train,0,False,256,256
20,389,train,0,False,256,256
20,390,train,0,False,256,256
20,391,train,0,False,256,256
20,392,train,0,False,256,256
20,393,train,0,False,256,256
20,394,train,0,False,256,256
20,395,train,0,False,256,256
20,396,train,0,False,256,256
20,397,train,0,False,256,256
20,398,train,0,False,256,256
20,399,train,0,False,256,256
20,400,train,0,False,256,256
20,401,train,0,False,256,256
20,402,train,0,False,256,256
20,403,train,0,False,256,256
20,404,train,0,False,256,256
20,405,train,0,False,256,256
20,406,train,0,False,256,256
20,407,train,0,False,256,256
20,408,train,0,False,256,256
20,409,train,0,False,256,256
20,410,train,0,False,256,256
20,411,train,0,False,256,256
20,412,train,0,False,256,256
20,413,train,0,False,256,256
20,414,train,0,False,256,256
20,415,train,0,False,256,256
20,416,train,0,False,256,256
20,417,train,0,False,256,256
20,418,train,0,False,256,256
20,419,train,0,False,256,256
20,420,train,0,False,256,256
20,421,train,0,False,256,256
20,422,train,0,False,256,256
20,423,train,0,False,256,256
20,424,train,0,False,256,256
20,425,train,0,False,256,256
20,426,train,0,False,256,256
20,427,train,0,False,256,256
20,428,train,0,False,256,256
20,429,train,0,False,256,256
20,430,train,0,False,256,256
20,431,train,0,False,256,256
20,432,train,0,False,256,256
20,433,train,0,False,256,256
20,434,train,0,False,256,256
20,435,train,0,False,256,256
20,436,train,0,False,256,256
20,437,train,0,False,256,256
20,438,train,0,False,256,256
20,439,train,0,False,256,256
20,440,train,0,False,256,256
20,441,train,0,False,256,256
20,442,train,0,False,256,256
20,443,train,0,False,256,256
20,444,train,0,False,256,256
20,445,train,0,False,256,256
20,446,train,0,False,256,256
20,447,train,0,False,256,256
20,448,train,0,False,256,256
20,449,train,0,False,256,256
20,450,train,0,False,256,256
20,451,train,0,False,256,256
20,452,train,0,False,256,256
20,453,train,0,False,256,256
20,454,train,0,False,256,256
20,455,train,0,False,256,256
20,456,train,0,False,256,256
20,457,train,0,False,256,256
20,458,train,0,False,256,256
20,459,train,0,False,256,256
20,460,train,0,False,256,256
20,461,train,0,False,256,256
20,462,train,0,False,256,256
20,463,train,0,False,256,256
20,464,train,0,False,256,256
20,465,train,0,False,256,256
20,466,train,0,False,256,256
20,467,train,0,False,256,256
20,468,train,0,False,256,256
20,469,train,0,False,256,256
20,470,train,0,False,256,256
20,471,train,7,True,256,256
20,472,train,15,True,256,256
20,473,train,22,True,256,256
20,474,train,23,True,256,256
20,475,train,36,True,256,256
20,476,train,34,True,256,256
20,477,train,35,True,256,256
20,478,train,20,True,256,256
20,479,train,5,True,256,256
20,480,train,0,False,256,256
20,481,train,0,False,256,256
20,482,train,1,True,256,256
20,483,train,2,True,256,256
20,484,train,14,True,256,256
20,485,train,23,True,256,256
20,486,train,26,True,256,256
20,487,train,28,True,256,256
