internal_patient_id,slice_index,sample_id,truth_pixels,predicted_pixels,intersection_pixels,dice,positive_slice,q1_positive_slice_train_edge,detected,predicted_empty,empty_slice_false_positive,maximum_score
ircadb_05,90,ircadb_05_z0090,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_05,91,ircadb_05_z0091,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_05,92,ircadb_05_z0092,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_05,93,ircadb_05_z0093,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_05,94,ircadb_05_z0094,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_05,95,ircadb_05_z0095,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_05,96,ircadb_05_z0096,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_05,97,ircadb_05_z0097,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_05,98,ircadb_05_z0098,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_05,99,ircadb_05_z0099,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_05,100,ircadb_05_z0100,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_05,101,ircadb_05_z0101,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_05,102,ircadb_05_z0102,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_05,103,ircadb_05_z0103,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_05,104,ircadb_05_z0104,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_05,105,ircadb_05_z0105,0,0,0,1.0,False,False,False,True,False,5.960464477539063e-08
ircadb_05,106,ircadb_05_z0106,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_05,107,ircadb_05_z0107,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_05,108,ircadb_05_z0108,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_05,109,ircadb_05_z0109,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_05,110,ircadb_05_z0110,0,0,0,1.0,False,False,False,True,False,0.129638671875
ircadb_05,111,ircadb_05_z0111,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_05,112,ircadb_05_z0112,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_05,113,ircadb_05_z0113,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_05,114,ircadb_05_z0114,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_05,115,ircadb_05_z0115,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_05,116,ircadb_05_z0116,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_05,117,ircadb_05_z0117,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_05,118,ircadb_05_z0118,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_05,119,ircadb_05_z0119,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_05,120,ircadb_05_z0120,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_05,121,ircadb_05_z0121,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_05,122,ircadb_05_z0122,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_05,123,ircadb_05_z0123,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_05,124,ircadb_05_z0124,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_05,125,ircadb_05_z0125,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_05,126,ircadb_05_z0126,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_05,127,ircadb_05_z0127,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_05,128,ircadb_05_z0128,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_05,129,ircadb_05_z0129,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_05,130,ircadb_05_z0130,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_05,131,ircadb_05_z0131,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_05,132,ircadb_05_z0132,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_05,133,ircadb_05_z0133,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_05,134,ircadb_05_z0134,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_05,135,ircadb_05_z0135,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_05,136,ircadb_05_z0136,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_05,137,ircadb_05_z0137,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_05,138,ircadb_05_z0138,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_06,0,ircadb_06_z0000,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_06,1,ircadb_06_z0001,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_06,2,ircadb_06_z0002,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_06,3,ircadb_06_z0003,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_06,4,ircadb_06_z0004,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_06,5,ircadb_06_z0005,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_06,6,ircadb_06_z0006,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_06,7,ircadb_06_z0007,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_06,8,ircadb_06_z0008,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_06,9,ircadb_06_z0009,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_06,10,ircadb_06_z0010,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_06,11,ircadb_06_z0011,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_06,12,ircadb_06_z0012,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_06,13,ircadb_06_z0013,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_06,14,ircadb_06_z0014,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_06,15,ircadb_06_z0015,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_06,16,ircadb_06_z0016,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_06,17,ircadb_06_z0017,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_06,18,ircadb_06_z0018,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_06,19,ircadb_06_z0019,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_06,20,ircadb_06_z0020,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_06,21,ircadb_06_z0021,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_06,22,ircadb_06_z0022,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_06,23,ircadb_06_z0023,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_06,24,ircadb_06_z0024,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_06,25,ircadb_06_z0025,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_06,26,ircadb_06_z0026,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_06,27,ircadb_06_z0027,0,0,0,1.0,False,False,False,True,False,7.748603820800781e-07
ircadb_06,28,ircadb_06_z0028,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_06,29,ircadb_06_z0029,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_06,30,ircadb_06_z0030,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_06,31,ircadb_06_z0031,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_06,32,ircadb_06_z0032,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_06,33,ircadb_06_z0033,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_06,34,ircadb_06_z0034,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_06,35,ircadb_06_z0035,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_06,36,ircadb_06_z0036,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_06,37,ircadb_06_z0037,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_06,38,ircadb_06_z0038,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_06,39,ircadb_06_z0039,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_06,40,ircadb_06_z0040,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_06,41,ircadb_06_z0041,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_06,42,ircadb_06_z0042,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_06,43,ircadb_06_z0043,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_06,44,ircadb_06_z0044,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_06,45,ircadb_06_z0045,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_06,46,ircadb_06_z0046,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_06,47,ircadb_06_z0047,19,1,0,4.999999750000012e-08,True,True,False,False,False,0.83056640625
ircadb_06,48,ircadb_06_z0048,47,17,0,1.562499975585938e-08,True,True,False,False,False,0.99951171875
ircadb_06,49,ircadb_06_z0049,186,0,0,5.376344057116429e-09,True,False,False,True,False,0.0008425712585449219
ircadb_06,50,ircadb_06_z0050,349,161,158,0.6196078438831218,True,False,True,False,False,1.0
ircadb_06,51,ircadb_06_z0051,433,385,377,0.9217603912936915,True,False,True,False,False,1.0
ircadb_06,52,ircadb_06_z0052,499,489,456,0.9230769231547804,True,False,True,False,False,1.0
ircadb_06,53,ircadb_06_z0053,568,533,503,0.9137148048013488,True,False,True,False,False,1.0
ircadb_06,54,ircadb_06_z0054,636,574,551,0.910743801726658,True,False,True,False,False,1.0
ircadb_06,55,ircadb_06_z0055,706,657,631,0.9258987528056503,True,False,True,False,False,1.0
ircadb_06,56,ircadb_06_z0056,786,744,692,0.904575163461062,True,False,True,False,False,1.0
ircadb_06,57,ircadb_06_z0057,888,748,737,0.9009779951705513,True,False,True,False,False,1.0
ircadb_06,58,ircadb_06_z0058,1005,865,826,0.883422459955389,True,False,True,False,False,1.0
ircadb_06,59,ircadb_06_z0059,1153,912,881,0.8532687652042283,True,False,True,False,False,1.0
ircadb_06,60,ircadb_06_z0060,1270,1179,1102,0.8999591670477912,True,False,True,False,False,1.0
ircadb_06,61,ircadb_06_z0061,1379,1297,1242,0.9282511211030452,True,False,True,False,False,1.0
ircadb_06,62,ircadb_06_z0062,1457,1406,1342,0.9374781697738462,True,False,True,False,False,1.0
ircadb_06,63,ircadb_06_z0063,1532,1480,1416,0.9402390438445422,True,False,True,False,False,1.0
ircadb_06,64,ircadb_06_z0064,1543,1524,1444,0.9416367786300499,True,False,True,False,False,1.0
ircadb_06,65,ircadb_06_z0065,1559,1534,1467,0.9485935984647289,True,False,True,False,False,1.0
ircadb_06,66,ircadb_06_z0066,1548,1526,1439,0.9362394274768252,True,False,True,False,False,1.0
ircadb_06,67,ircadb_06_z0067,1522,1497,1425,0.9440211990910827,True,False,True,False,False,1.0
ircadb_06,68,ircadb_06_z0068,1486,1506,1401,0.9364973262244327,True,False,True,False,False,1.0
ircadb_06,69,ircadb_06_z0069,1452,1408,1324,0.925874125900044,True,False,True,False,False,1.0
ircadb_06,70,ircadb_06_z0070,1410,1399,1301,0.9263082947930551,True,False,True,False,False,1.0
ircadb_06,71,ircadb_06_z0071,1374,1418,1309,0.9376790831168771,True,False,True,False,False,1.0
ircadb_06,72,ircadb_06_z0072,1348,1463,1291,0.9185343294491162,True,False,True,False,False,1.0
ircadb_06,73,ircadb_06_z0073,1275,1348,1220,0.9302325581661333,True,False,True,False,False,1.0
ircadb_06,74,ircadb_06_z0074,1242,1350,1187,0.9158950617608429,True,False,True,False,False,1.0
ircadb_06,75,ircadb_06_z0075,1236,1155,1019,0.8523630280834953,True,False,True,False,False,1.0
ircadb_06,76,ircadb_06_z0076,1260,1254,1085,0.8631662689486213,True,False,True,False,False,1.0
ircadb_06,77,ircadb_06_z0077,1269,1403,1186,0.8877245509402228,True,False,True,False,False,1.0
ircadb_06,78,ircadb_06_z0078,1311,1303,1160,0.8875286917033173,True,False,True,False,False,1.0
ircadb_06,79,ircadb_06_z0079,1366,1374,1236,0.902189781057595,True,False,True,False,False,1.0
ircadb_06,80,ircadb_06_z0080,1425,1340,1227,0.8875226040189792,True,False,True,False,False,1.0
ircadb_06,81,ircadb_06_z0081,1410,1301,1201,0.8860199188911767,True,False,True,False,False,1.0
ircadb_06,82,ircadb_06_z0082,1355,1178,1116,0.8811685748593886,True,False,True,False,False,1.0
ircadb_06,83,ircadb_06_z0083,1285,1093,1060,0.89150546682443,True,False,True,False,False,1.0
ircadb_06,84,ircadb_06_z0084,1262,1111,1063,0.8959123472836442,True,False,True,False,False,1.0
ircadb_06,85,ircadb_06_z0085,1261,1049,1024,0.8865800866291861,True,False,True,False,False,1.0
ircadb_06,86,ircadb_06_z0086,1145,927,923,0.8909266409792826,True,False,True,False,False,1.0
ircadb_06,87,ircadb_06_z0087,1077,892,859,0.8725241239855134,True,False,True,False,False,1.0
ircadb_06,88,ircadb_06_z0088,949,848,793,0.8825820813118631,True,False,True,False,False,1.0
ircadb_06,89,ircadb_06_z0089,921,696,676,0.8361162647890438,True,False,True,False,False,1.0
ircadb_06,90,ircadb_06_z0090,913,674,653,0.8229363580195739,True,False,True,False,False,1.0
ircadb_06,91,ircadb_06_z0091,1063,1010,847,0.817173179055874,True,False,True,False,False,1.0
ircadb_06,92,ircadb_06_z0092,1330,1039,891,0.7522161250518294,True,False,True,False,False,1.0
ircadb_06,93,ircadb_06_z0093,1524,1212,1073,0.7843567252250158,True,False,True,False,False,1.0
ircadb_06,94,ircadb_06_z0094,1858,1218,1136,0.7386215865609163,True,False,True,False,False,1.0
ircadb_06,95,ircadb_06_z0095,2078,1736,1568,0.8222338752432528,True,False,True,False,False,1.0
ircadb_06,96,ircadb_06_z0096,2410,2204,2043,0.8855656697257117,True,False,True,False,False,1.0
ircadb_06,97,ircadb_06_z0097,2644,2579,2273,0.8703810071088682,True,False,True,False,False,1.0
ircadb_06,98,ircadb_06_z0098,2842,2616,2360,0.8647856357887898,True,False,True,False,False,1.0
ircadb_06,99,ircadb_06_z0099,3036,2673,2508,0.8786127167842682,True,False,True,False,False,1.0
ircadb_06,100,ircadb_06_z0100,3122,2875,2638,0.8797732199633528,True,False,True,False,False,1.0
ircadb_06,101,ircadb_06_z0101,3097,2711,2577,0.8873966942342637,True,False,True,False,False,1.0
ircadb_06,102,ircadb_06_z0102,2992,2737,2554,0.8916041194114848,True,False,True,False,False,1.0
ircadb_06,103,ircadb_06_z0103,2944,2656,2510,0.8964285714470663,True,False,True,False,False,1.0
ircadb_06,104,ircadb_06_z0104,2906,2717,2422,0.8614618531279634,True,False,True,False,False,1.0
ircadb_06,105,ircadb_06_z0105,2721,2644,2269,0.8458527493297572,True,False,True,False,False,1.0
ircadb_06,106,ircadb_06_z0106,2515,2521,2122,0.842732327275073,True,False,True,False,False,1.0
ircadb_06,107,ircadb_06_z0107,2249,2192,1864,0.8394505742311527,True,False,True,False,False,1.0
ircadb_06,108,ircadb_06_z0108,1993,2155,1719,0.8288331726545725,True,False,True,False,False,1.0
ircadb_06,109,ircadb_06_z0109,1859,1571,1454,0.8478134111230865,True,False,True,False,False,1.0
ircadb_06,110,ircadb_06_z0110,1750,1644,1413,0.8326458456592086,True,False,True,False,False,1.0
ircadb_06,111,ircadb_06_z0111,1706,1603,1363,0.8238138410928335,True,False,True,False,False,1.0
ircadb_06,112,ircadb_06_z0112,1674,1330,1195,0.7956058589229008,True,False,True,False,False,1.0
ircadb_06,113,ircadb_06_z0113,1491,1229,1003,0.7375000000965074,True,False,True,False,False,1.0
ircadb_06,114,ircadb_06_z0114,1226,1259,970,0.7806841047160226,True,False,True,False,False,1.0
ircadb_06,115,ircadb_06_z0115,1165,1260,952,0.7851546392638539,True,False,True,False,False,1.0
ircadb_06,116,ircadb_06_z0116,1111,988,832,0.7927584565065469,True,False,True,False,False,1.0
ircadb_06,117,ircadb_06_z0117,1112,829,800,0.8243173622749524,True,False,True,False,False,1.0
ircadb_06,118,ircadb_06_z0118,1074,709,688,0.7717330343400264,True,False,True,False,False,1.0
ircadb_06,119,ircadb_06_z0119,998,585,564,0.7125710677747498,True,False,True,False,False,1.0
ircadb_06,120,ircadb_06_z0120,850,456,427,0.6539050538637786,True,False,True,False,False,1.0
ircadb_06,121,ircadb_06_z0121,636,395,360,0.6983511157144994,True,False,True,False,False,1.0
ircadb_06,122,ircadb_06_z0122,414,276,157,0.455072464557866,True,False,True,False,False,1.0
ircadb_06,123,ircadb_06_z0123,208,47,46,0.36078431623221835,True,False,True,False,False,1.0
ircadb_06,124,ircadb_06_z0124,66,0,0,1.5151514921946744e-08,True,False,False,True,False,4.172325134277344e-07
ircadb_06,125,ircadb_06_z0125,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_06,126,ircadb_06_z0126,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_06,127,ircadb_06_z0127,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_06,128,ircadb_06_z0128,0,195,0,5.12820510190664e-09,False,False,False,False,True,1.0
ircadb_06,129,ircadb_06_z0129,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_06,130,ircadb_06_z0130,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_06,131,ircadb_06_z0131,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_06,132,ircadb_06_z0132,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_06,133,ircadb_06_z0133,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_06,134,ircadb_06_z0134,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_07,0,ircadb_07_z0000,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_07,1,ircadb_07_z0001,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_07,2,ircadb_07_z0002,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_07,3,ircadb_07_z0003,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_07,4,ircadb_07_z0004,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_07,5,ircadb_07_z0005,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_07,6,ircadb_07_z0006,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_07,7,ircadb_07_z0007,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_07,8,ircadb_07_z0008,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_07,9,ircadb_07_z0009,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_07,10,ircadb_07_z0010,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_07,11,ircadb_07_z0011,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_07,12,ircadb_07_z0012,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_07,13,ircadb_07_z0013,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_07,14,ircadb_07_z0014,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_07,15,ircadb_07_z0015,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_07,16,ircadb_07_z0016,0,7,0,1.428571224489825e-07,False,False,False,False,True,0.99853515625
ircadb_07,17,ircadb_07_z0017,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_07,18,ircadb_07_z0018,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_07,19,ircadb_07_z0019,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_07,20,ircadb_07_z0020,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_07,21,ircadb_07_z0021,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_07,22,ircadb_07_z0022,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_07,23,ircadb_07_z0023,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_07,24,ircadb_07_z0024,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_07,25,ircadb_07_z0025,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_07,26,ircadb_07_z0026,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_07,27,ircadb_07_z0027,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_07,28,ircadb_07_z0028,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_07,29,ircadb_07_z0029,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_07,30,ircadb_07_z0030,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_07,31,ircadb_07_z0031,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_07,32,ircadb_07_z0032,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_07,33,ircadb_07_z0033,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_07,34,ircadb_07_z0034,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_07,35,ircadb_07_z0035,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_07,36,ircadb_07_z0036,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_07,37,ircadb_07_z0037,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_07,38,ircadb_07_z0038,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_07,39,ircadb_07_z0039,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_07,40,ircadb_07_z0040,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_07,41,ircadb_07_z0041,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_07,42,ircadb_07_z0042,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_07,43,ircadb_07_z0043,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_07,44,ircadb_07_z0044,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_07,45,ircadb_07_z0045,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_07,46,ircadb_07_z0046,0,45,0,2.2222221728395074e-08,False,False,False,False,True,1.0
ircadb_07,47,ircadb_07_z0047,0,53,0,1.8867924172303316e-08,False,False,False,False,True,1.0
ircadb_07,48,ircadb_07_z0048,0,21,0,4.761904535147403e-08,False,False,False,False,True,1.0
ircadb_07,49,ircadb_07_z0049,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_07,50,ircadb_07_z0050,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_07,51,ircadb_07_z0051,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_07,52,ircadb_07_z0052,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_07,53,ircadb_07_z0053,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_07,54,ircadb_07_z0054,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_07,55,ircadb_07_z0055,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_07,56,ircadb_07_z0056,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_07,57,ircadb_07_z0057,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_07,58,ircadb_07_z0058,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_07,59,ircadb_07_z0059,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_07,60,ircadb_07_z0060,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_07,61,ircadb_07_z0061,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_07,62,ircadb_07_z0062,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_07,63,ircadb_07_z0063,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_07,64,ircadb_07_z0064,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_07,65,ircadb_07_z0065,0,0,0,1.0,False,False,False,True,False,7.152557373046875e-07
ircadb_07,66,ircadb_07_z0066,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_07,67,ircadb_07_z0067,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_07,68,ircadb_07_z0068,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_07,69,ircadb_07_z0069,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_07,70,ircadb_07_z0070,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_07,71,ircadb_07_z0071,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_07,72,ircadb_07_z0072,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_07,73,ircadb_07_z0073,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_07,74,ircadb_07_z0074,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_07,75,ircadb_07_z0075,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_07,76,ircadb_07_z0076,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_07,77,ircadb_07_z0077,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_07,78,ircadb_07_z0078,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_07,79,ircadb_07_z0079,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_07,80,ircadb_07_z0080,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_07,81,ircadb_07_z0081,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_07,82,ircadb_07_z0082,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_07,83,ircadb_07_z0083,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_07,84,ircadb_07_z0084,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_07,85,ircadb_07_z0085,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_07,86,ircadb_07_z0086,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_07,87,ircadb_07_z0087,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_07,88,ircadb_07_z0088,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_07,89,ircadb_07_z0089,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_07,90,ircadb_07_z0090,0,0,0,1.0,False,False,False,True,False,5.960464477539063e-08
ircadb_07,91,ircadb_07_z0091,0,7,0,1.428571224489825e-07,False,False,False,False,True,0.90283203125
ircadb_07,92,ircadb_07_z0092,0,565,0,1.769911501292192e-09,False,False,False,False,True,1.0
ircadb_07,93,ircadb_07_z0093,0,784,0,1.2755102024547064e-09,False,False,False,False,True,1.0
ircadb_07,94,ircadb_07_z0094,0,1170,0,8.54700853970341e-10,False,False,False,False,True,1.0
ircadb_07,95,ircadb_07_z0095,0,1262,0,7.923930263134761e-10,False,False,False,False,True,1.0
ircadb_07,96,ircadb_07_z0096,0,1142,0,8.756567417901428e-10,False,False,False,False,True,1.0
ircadb_07,97,ircadb_07_z0097,0,421,0,2.3752969064719787e-09,False,False,False,False,True,1.0
ircadb_07,98,ircadb_07_z0098,0,53,0,1.8867924172303316e-08,False,False,False,False,True,0.9990234375
ircadb_07,99,ircadb_07_z0099,0,92,0,1.0869565099243857e-08,False,False,False,False,True,0.9990234375
ircadb_07,100,ircadb_07_z0100,0,44,0,2.2727272210743815e-08,False,False,False,False,True,1.0
ircadb_07,101,ircadb_07_z0101,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_07,102,ircadb_07_z0102,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_07,103,ircadb_07_z0103,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_07,104,ircadb_07_z0104,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_07,105,ircadb_07_z0105,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_07,106,ircadb_07_z0106,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_07,107,ircadb_07_z0107,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_07,108,ircadb_07_z0108,0,0,0,1.0,False,False,False,True,False,9.5367431640625e-06
ircadb_07,109,ircadb_07_z0109,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_07,110,ircadb_07_z0110,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_07,111,ircadb_07_z0111,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_07,112,ircadb_07_z0112,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_07,113,ircadb_07_z0113,0,0,0,1.0,False,False,False,True,False,0.0
ircadb_07,114,ircadb_07_z0114,0,0,0,1.0,False,False,False,True,False,0.0
