policy,volume_id,slice_index,sample_id,truth_pixels,detected,max_truth_probability
maximum,110,435,v110_s0435,104,True,1.000000
maximum,110,436,v110_s0436,103,True,1.000000
maximum,110,437,v110_s0437,110,True,1.000000
maximum,110,438,v110_s0438,120,True,1.000000
maximum,110,439,v110_s0439,133,True,1.000000
maximum,110,440,v110_s0440,150,True,1.000000
maximum,110,441,v110_s0441,152,True,1.000000
maximum,110,442,v110_s0442,160,True,1.000000
maximum,110,443,v110_s0443,173,True,1.000000
maximum,110,444,v110_s0444,186,True,1.000000
maximum,110,445,v110_s0445,217,True,1.000000
maximum,110,446,v110_s0446,190,True,1.000000
maximum,110,447,v110_s0447,195,True,1.000000
maximum,110,448,v110_s0448,214,True,1.000000
maximum,110,449,v110_s0449,221,True,1.000000
maximum,110,450,v110_s0450,223,True,1.000000
maximum,110,451,v110_s0451,233,True,1.000000
maximum,110,452,v110_s0452,252,True,1.000000
maximum,110,453,v110_s0453,264,True,1.000000
maximum,110,454,v110_s0454,287,True,1.000000
maximum,110,455,v110_s0455,319,True,1.000000
maximum,110,456,v110_s0456,330,True,1.000000
maximum,110,457,v110_s0457,338,True,1.000000
maximum,110,458,v110_s0458,367,True,1.000000
maximum,110,459,v110_s0459,377,True,1.000000
maximum,110,460,v110_s0460,371,True,1.000000
maximum,110,461,v110_s0461,360,True,1.000000
maximum,110,462,v110_s0462,369,True,1.000000
maximum,110,463,v110_s0463,432,True,1.000000
maximum,110,464,v110_s0464,417,True,1.000000
maximum,110,465,v110_s0465,413,True,1.000000
maximum,110,466,v110_s0466,410,True,1.000000
maximum,110,467,v110_s0467,423,True,1.000000
maximum,110,468,v110_s0468,410,True,1.000000
maximum,110,469,v110_s0469,422,True,1.000000
maximum,110,470,v110_s0470,406,True,1.000000
maximum,110,471,v110_s0471,385,True,1.000000
maximum,110,472,v110_s0472,399,True,1.000000
maximum,110,473,v110_s0473,399,True,1.000000
maximum,110,474,v110_s0474,305,True,1.000000
maximum,110,475,v110_s0475,257,True,1.000000
maximum,110,476,v110_s0476,228,True,1.000000
maximum,110,477,v110_s0477,187,True,1.000000
maximum,110,478,v110_s0478,192,True,1.000000
maximum,110,479,v110_s0479,222,True,1.000000
maximum,110,480,v110_s0480,227,True,1.000000
maximum,110,481,v110_s0481,272,True,1.000000
maximum,110,482,v110_s0482,350,True,1.000000
maximum,110,483,v110_s0483,450,True,1.000000
maximum,110,484,v110_s0484,583,True,1.000000
maximum,110,485,v110_s0485,580,True,1.000000
maximum,110,486,v110_s0486,606,True,1.000000
maximum,110,487,v110_s0487,613,True,1.000000
maximum,110,488,v110_s0488,646,True,1.000000
maximum,110,489,v110_s0489,563,True,1.000000
maximum,110,490,v110_s0490,570,True,1.000000
maximum,110,491,v110_s0491,581,True,1.000000
maximum,110,492,v110_s0492,569,True,1.000000
maximum,110,493,v110_s0493,581,True,1.000000
maximum,110,494,v110_s0494,584,True,0.999512
maximum,110,495,v110_s0495,498,True,0.994629
maximum,110,496,v110_s0496,445,False,0.000000
maximum,110,497,v110_s0497,299,False,0.000000
maximum,110,498,v110_s0498,209,False,0.000000
maximum,110,499,v110_s0499,147,True,0.998535
maximum,110,500,v110_s0500,100,True,0.971191
maximum,110,501,v110_s0501,67,False,0.000000
maximum,110,502,v110_s0502,41,True,0.997070
maximum,110,509,v110_s0509,42,True,1.000000
maximum,110,510,v110_s0510,48,True,1.000000
maximum,110,511,v110_s0511,69,True,1.000000
maximum,110,512,v110_s0512,74,True,1.000000
maximum,110,513,v110_s0513,94,True,1.000000
maximum,110,514,v110_s0514,103,True,1.000000
maximum,110,515,v110_s0515,148,True,1.000000
maximum,110,516,v110_s0516,131,True,1.000000
maximum,110,517,v110_s0517,133,True,1.000000
maximum,110,518,v110_s0518,118,True,1.000000
maximum,110,519,v110_s0519,128,True,1.000000
maximum,110,520,v110_s0520,109,True,1.000000
maximum,110,521,v110_s0521,111,True,1.000000
maximum,110,522,v110_s0522,116,True,1.000000
maximum,110,523,v110_s0523,59,True,0.997070
maximum,110,524,v110_s0524,28,False,0.000000
maximum,111,318,v111_s0318,3,False,0.000000
maximum,111,319,v111_s0319,12,False,0.000000
maximum,111,320,v111_s0320,19,False,0.000000
maximum,111,321,v111_s0321,20,False,0.000000
maximum,111,322,v111_s0322,22,False,0.000000
maximum,111,323,v111_s0323,26,False,0.000438
maximum,111,324,v111_s0324,29,True,1.000000
maximum,111,325,v111_s0325,23,True,1.000000
maximum,111,326,v111_s0326,21,True,1.000000
maximum,111,327,v111_s0327,22,True,1.000000
maximum,111,328,v111_s0328,22,False,0.223877
maximum,111,329,v111_s0329,14,False,0.003481
maximum,111,330,v111_s0330,10,False,0.000000
maximum,111,331,v111_s0331,4,False,0.000000
maximum,111,334,v111_s0334,1,False,0.000000
maximum,111,335,v111_s0335,12,False,0.000000
maximum,111,336,v111_s0336,12,False,0.000000
maximum,111,337,v111_s0337,14,False,0.000000
maximum,111,338,v111_s0338,18,False,0.000000
maximum,111,339,v111_s0339,21,True,0.873047
maximum,111,340,v111_s0340,29,True,1.000000
maximum,111,341,v111_s0341,28,True,1.000000
maximum,111,342,v111_s0342,29,True,1.000000
maximum,111,343,v111_s0343,29,True,1.000000
maximum,111,344,v111_s0344,33,True,1.000000
maximum,111,345,v111_s0345,34,True,1.000000
maximum,111,346,v111_s0346,34,True,1.000000
maximum,111,347,v111_s0347,36,True,1.000000
maximum,111,348,v111_s0348,29,True,1.000000
maximum,111,349,v111_s0349,29,True,1.000000
maximum,111,350,v111_s0350,48,True,1.000000
maximum,111,351,v111_s0351,53,True,1.000000
maximum,111,352,v111_s0352,36,True,1.000000
maximum,111,353,v111_s0353,34,True,1.000000
maximum,111,354,v111_s0354,19,True,1.000000
maximum,111,355,v111_s0355,13,True,1.000000
maximum,111,356,v111_s0356,6,True,1.000000
maximum,111,357,v111_s0357,1,False,0.000000
maximum,111,358,v111_s0358,1,False,0.000000
maximum,111,359,v111_s0359,2,False,0.000000
maximum,111,360,v111_s0360,2,False,0.000000
maximum,111,361,v111_s0361,5,False,0.000897
maximum,111,362,v111_s0362,7,True,1.000000
maximum,111,363,v111_s0363,10,True,0.998535
maximum,111,364,v111_s0364,14,True,1.000000
maximum,111,365,v111_s0365,19,True,0.999023
maximum,111,366,v111_s0366,21,False,0.000000
maximum,111,367,v111_s0367,17,False,0.000000
maximum,111,368,v111_s0368,19,False,0.000000
maximum,111,369,v111_s0369,18,False,0.000002
maximum,111,370,v111_s0370,16,True,0.999512
maximum,111,371,v111_s0371,16,False,0.000876
maximum,111,372,v111_s0372,17,False,0.000000
maximum,111,373,v111_s0373,19,False,0.000000
maximum,111,374,v111_s0374,17,False,0.000000
maximum,111,375,v111_s0375,14,True,1.000000
maximum,111,376,v111_s0376,13,True,1.000000
maximum,111,377,v111_s0377,9,False,0.000000
maximum,111,378,v111_s0378,8,False,0.000000
maximum,111,379,v111_s0379,5,False,0.000000
maximum,111,380,v111_s0380,3,False,0.000000
maximum,111,381,v111_s0381,2,False,0.000000
maximum,111,388,v111_s0388,11,False,0.000000
maximum,111,389,v111_s0389,11,False,0.000000
maximum,111,390,v111_s0390,13,False,0.000000
maximum,111,391,v111_s0391,14,False,0.000000
maximum,111,392,v111_s0392,14,False,0.000005
maximum,111,393,v111_s0393,18,True,1.000000
maximum,111,394,v111_s0394,18,True,1.000000
maximum,111,395,v111_s0395,19,True,1.000000
maximum,111,396,v111_s0396,17,True,1.000000
maximum,111,397,v111_s0397,26,True,1.000000
maximum,111,398,v111_s0398,30,True,1.000000
maximum,111,399,v111_s0399,19,True,1.000000
maximum,111,400,v111_s0400,12,True,1.000000
maximum,111,401,v111_s0401,10,True,1.000000
maximum,111,411,v111_s0411,13,True,0.983887
maximum,111,412,v111_s0412,16,True,1.000000
maximum,111,413,v111_s0413,23,True,1.000000
maximum,111,414,v111_s0414,29,True,1.000000
maximum,111,415,v111_s0415,37,True,1.000000
maximum,111,416,v111_s0416,51,True,1.000000
maximum,111,417,v111_s0417,51,True,1.000000
maximum,111,418,v111_s0418,44,True,1.000000
maximum,111,419,v111_s0419,42,True,1.000000
maximum,111,420,v111_s0420,37,True,1.000000
maximum,111,421,v111_s0421,36,True,1.000000
maximum,111,422,v111_s0422,32,True,1.000000
maximum,111,423,v111_s0423,35,True,1.000000
maximum,111,424,v111_s0424,15,True,1.000000
maximum,111,425,v111_s0425,11,True,1.000000
maximum,111,426,v111_s0426,7,True,0.997559
maximum,112,365,v112_s0365,9,False,0.000000
maximum,112,366,v112_s0366,15,True,1.000000
maximum,112,367,v112_s0367,16,True,1.000000
maximum,112,368,v112_s0368,19,True,1.000000
maximum,112,369,v112_s0369,21,True,1.000000
maximum,112,370,v112_s0370,13,True,1.000000
maximum,112,371,v112_s0371,12,True,1.000000
maximum,112,372,v112_s0372,1,False,0.043427
maximum,112,400,v112_s0400,7,False,0.000000
maximum,112,401,v112_s0401,7,False,0.000000
maximum,112,402,v112_s0402,5,False,0.000000
maximum,112,403,v112_s0403,8,False,0.000000
maximum,112,416,v112_s0416,9,False,0.000000
maximum,112,417,v112_s0417,14,False,0.000077
maximum,112,418,v112_s0418,21,True,1.000000
maximum,112,419,v112_s0419,17,True,1.000000
maximum,112,420,v112_s0420,21,True,1.000000
maximum,112,421,v112_s0421,14,True,1.000000
maximum,112,422,v112_s0422,12,True,1.000000
maximum,112,450,v112_s0450,3,False,0.000000
maximum,112,451,v112_s0451,8,False,0.000000
maximum,112,452,v112_s0452,9,False,0.000000
maximum,112,453,v112_s0453,11,False,0.000000
maximum,112,454,v112_s0454,14,False,0.000000
maximum,112,455,v112_s0455,6,False,0.000000
maximum,112,456,v112_s0456,3,False,0.000000
maximum,113,415,v113_s0415,1,False,0.000000
maximum,113,416,v113_s0416,1,False,0.000000
maximum,113,419,v113_s0419,4,False,0.000000
maximum,113,420,v113_s0420,54,False,0.000000
maximum,113,421,v113_s0421,55,True,1.000000
maximum,113,422,v113_s0422,70,True,1.000000
maximum,113,423,v113_s0423,91,True,1.000000
maximum,113,424,v113_s0424,110,True,1.000000
maximum,113,425,v113_s0425,151,True,1.000000
maximum,113,426,v113_s0426,164,True,1.000000
maximum,113,427,v113_s0427,199,True,1.000000
maximum,113,428,v113_s0428,186,True,1.000000
maximum,113,429,v113_s0429,203,True,1.000000
maximum,113,430,v113_s0430,198,True,1.000000
maximum,113,431,v113_s0431,213,True,1.000000
maximum,113,432,v113_s0432,216,True,1.000000
maximum,113,433,v113_s0433,243,True,1.000000
maximum,113,434,v113_s0434,239,True,1.000000
maximum,113,435,v113_s0435,257,True,1.000000
maximum,113,436,v113_s0436,277,True,1.000000
maximum,113,437,v113_s0437,299,True,1.000000
maximum,113,438,v113_s0438,293,True,1.000000
maximum,113,439,v113_s0439,292,True,1.000000
maximum,113,440,v113_s0440,297,True,1.000000
maximum,113,441,v113_s0441,271,True,1.000000
maximum,113,442,v113_s0442,260,True,1.000000
maximum,113,443,v113_s0443,260,True,1.000000
maximum,113,444,v113_s0444,213,True,1.000000
maximum,113,445,v113_s0445,212,True,1.000000
maximum,113,446,v113_s0446,204,True,1.000000
maximum,113,447,v113_s0447,163,True,1.000000
maximum,113,448,v113_s0448,139,True,1.000000
maximum,113,449,v113_s0449,121,True,1.000000
maximum,113,450,v113_s0450,111,True,1.000000
maximum,113,451,v113_s0451,99,True,1.000000
maximum,113,452,v113_s0452,96,True,1.000000
maximum,113,453,v113_s0453,99,True,1.000000
maximum,113,454,v113_s0454,112,True,1.000000
maximum,113,455,v113_s0455,85,True,1.000000
maximum,113,456,v113_s0456,90,True,0.990723
maximum,113,457,v113_s0457,104,False,0.000684
maximum,113,458,v113_s0458,110,False,0.000535
maximum,113,459,v113_s0459,124,False,0.256104
maximum,113,460,v113_s0460,122,False,0.000003
maximum,113,461,v113_s0461,124,True,0.710938
maximum,113,462,v113_s0462,124,True,0.999023
maximum,113,463,v113_s0463,127,True,1.000000
maximum,113,464,v113_s0464,137,True,1.000000
maximum,113,465,v113_s0465,150,True,1.000000
maximum,113,466,v113_s0466,168,True,1.000000
maximum,113,467,v113_s0467,185,True,1.000000
maximum,113,468,v113_s0468,204,True,1.000000
maximum,113,469,v113_s0469,206,True,1.000000
maximum,113,470,v113_s0470,152,True,1.000000
maximum,113,471,v113_s0471,178,True,1.000000
maximum,113,472,v113_s0472,214,True,1.000000
maximum,113,473,v113_s0473,271,True,1.000000
maximum,113,474,v113_s0474,211,True,1.000000
maximum,113,475,v113_s0475,196,True,1.000000
maximum,113,476,v113_s0476,180,True,1.000000
maximum,113,477,v113_s0477,164,True,1.000000
maximum,113,478,v113_s0478,156,True,1.000000
maximum,113,479,v113_s0479,134,True,1.000000
maximum,113,480,v113_s0480,114,True,1.000000
maximum,113,481,v113_s0481,83,True,1.000000
maximum,113,482,v113_s0482,60,True,1.000000
maximum,113,483,v113_s0483,48,True,1.000000
maximum,113,484,v113_s0484,25,False,0.000000
maximum,113,485,v113_s0485,24,True,1.000000
maximum,113,486,v113_s0486,25,True,0.964844
maximum,113,487,v113_s0487,20,False,0.000109
maximum,113,488,v113_s0488,20,True,1.000000
maximum,113,489,v113_s0489,18,True,1.000000
maximum,113,490,v113_s0490,15,True,1.000000
maximum,113,491,v113_s0491,13,True,1.000000
maximum,113,492,v113_s0492,13,True,1.000000
maximum,113,500,v113_s0500,2,False,0.000000
maximum,113,501,v113_s0501,45,False,0.000000
maximum,113,502,v113_s0502,50,False,0.000000
maximum,113,503,v113_s0503,64,True,1.000000
maximum,113,504,v113_s0504,80,True,1.000000
maximum,113,505,v113_s0505,90,True,1.000000
maximum,113,506,v113_s0506,135,True,1.000000
maximum,113,507,v113_s0507,211,True,1.000000
maximum,113,508,v113_s0508,234,True,1.000000
maximum,113,509,v113_s0509,266,True,1.000000
maximum,113,510,v113_s0510,317,True,1.000000
maximum,113,511,v113_s0511,308,True,1.000000
maximum,113,512,v113_s0512,318,True,1.000000
maximum,113,513,v113_s0513,332,True,1.000000
maximum,113,514,v113_s0514,330,True,1.000000
maximum,113,515,v113_s0515,343,True,1.000000
maximum,113,516,v113_s0516,359,True,1.000000
maximum,113,517,v113_s0517,343,True,1.000000
maximum,113,518,v113_s0518,333,True,1.000000
maximum,113,519,v113_s0519,328,True,1.000000
maximum,113,520,v113_s0520,335,True,1.000000
maximum,113,521,v113_s0521,331,True,1.000000
maximum,113,522,v113_s0522,290,True,1.000000
maximum,113,523,v113_s0523,262,True,1.000000
maximum,113,524,v113_s0524,243,True,1.000000
maximum,113,525,v113_s0525,226,True,1.000000
maximum,113,526,v113_s0526,216,True,1.000000
maximum,113,527,v113_s0527,178,True,1.000000
maximum,113,528,v113_s0528,159,True,1.000000
maximum,113,529,v113_s0529,144,True,1.000000
maximum,113,530,v113_s0530,134,True,1.000000
maximum,113,531,v113_s0531,161,True,1.000000
maximum,113,532,v113_s0532,180,True,1.000000
maximum,113,533,v113_s0533,183,True,1.000000
maximum,113,534,v113_s0534,207,True,1.000000
maximum,113,535,v113_s0535,238,True,1.000000
maximum,113,536,v113_s0536,238,True,1.000000
maximum,113,537,v113_s0537,220,True,1.000000
maximum,113,538,v113_s0538,199,True,1.000000
maximum,113,539,v113_s0539,204,True,1.000000
maximum,113,540,v113_s0540,202,True,1.000000
maximum,113,541,v113_s0541,189,True,1.000000
maximum,113,542,v113_s0542,174,True,1.000000
maximum,113,543,v113_s0543,190,True,1.000000
maximum,113,544,v113_s0544,133,True,1.000000
maximum,113,545,v113_s0545,105,True,1.000000
maximum,113,546,v113_s0546,86,True,1.000000
maximum,113,547,v113_s0547,72,True,1.000000
maximum,113,548,v113_s0548,59,False,0.000000
maximum,113,558,v113_s0558,21,True,1.000000
maximum,113,559,v113_s0559,21,True,1.000000
maximum,113,560,v113_s0560,18,True,1.000000
maximum,113,561,v113_s0561,19,True,1.000000
maximum,113,562,v113_s0562,17,True,1.000000
maximum,113,563,v113_s0563,15,True,1.000000
maximum,113,564,v113_s0564,17,True,1.000000
maximum,113,565,v113_s0565,14,False,0.000000
maximum,113,566,v113_s0566,12,False,0.000000
maximum,113,567,v113_s0567,9,False,0.000000
maximum,116,495,v116_s0495,89,False,0.000000
maximum,116,496,v116_s0496,93,False,0.000000
maximum,116,497,v116_s0497,100,False,0.000000
maximum,116,498,v116_s0498,104,False,0.000000
maximum,116,499,v116_s0499,112,False,0.000000
maximum,116,500,v116_s0500,119,False,0.000000
maximum,116,501,v116_s0501,123,False,0.000000
maximum,116,502,v116_s0502,134,False,0.000000
maximum,116,503,v116_s0503,134,False,0.000000
maximum,116,504,v116_s0504,142,False,0.000000
maximum,116,505,v116_s0505,145,False,0.000000
maximum,116,506,v116_s0506,151,False,0.000000
maximum,116,507,v116_s0507,154,False,0.000000
maximum,116,508,v116_s0508,158,False,0.000000
maximum,116,509,v116_s0509,162,False,0.000000
maximum,116,510,v116_s0510,166,False,0.000000
maximum,116,511,v116_s0511,170,False,0.000000
maximum,116,512,v116_s0512,174,False,0.000000
maximum,116,513,v116_s0513,181,False,0.000000
maximum,116,514,v116_s0514,188,False,0.000000
maximum,116,515,v116_s0515,196,False,0.000000
maximum,116,516,v116_s0516,202,False,0.000000
maximum,116,517,v116_s0517,204,False,0.000000
maximum,116,518,v116_s0518,213,False,0.000000
maximum,116,519,v116_s0519,225,False,0.000000
maximum,116,520,v116_s0520,234,False,0.000000
maximum,116,521,v116_s0521,245,False,0.000000
maximum,116,522,v116_s0522,263,False,0.000000
maximum,116,523,v116_s0523,280,False,0.000000
maximum,116,524,v116_s0524,302,False,0.000000
maximum,116,525,v116_s0525,318,False,0.000000
maximum,116,526,v116_s0526,340,False,0.000000
maximum,116,527,v116_s0527,369,False,0.000000
maximum,116,528,v116_s0528,394,False,0.000000
maximum,116,529,v116_s0529,422,False,0.000000
maximum,116,530,v116_s0530,456,False,0.000000
maximum,116,531,v116_s0531,486,False,0.000000
maximum,116,532,v116_s0532,527,False,0.000000
maximum,116,533,v116_s0533,564,False,0.000000
maximum,116,534,v116_s0534,560,False,0.000000
maximum,116,535,v116_s0535,560,False,0.000000
maximum,116,536,v116_s0536,569,False,0.000000
maximum,116,537,v116_s0537,565,False,0.000000
maximum,116,538,v116_s0538,566,False,0.000000
maximum,116,539,v116_s0539,580,False,0.000000
maximum,116,540,v116_s0540,581,False,0.000000
maximum,116,541,v116_s0541,580,False,0.000000
maximum,116,542,v116_s0542,578,False,0.000000
maximum,116,543,v116_s0543,585,False,0.000000
maximum,116,544,v116_s0544,585,True,1.000000
maximum,116,545,v116_s0545,596,False,0.000000
maximum,116,546,v116_s0546,600,False,0.000000
maximum,116,547,v116_s0547,606,False,0.000000
maximum,116,548,v116_s0548,606,False,0.398438
maximum,116,549,v116_s0549,604,True,1.000000
maximum,116,550,v116_s0550,604,False,0.000000
maximum,116,551,v116_s0551,623,True,1.000000
maximum,116,552,v116_s0552,624,True,1.000000
maximum,116,553,v116_s0553,655,True,1.000000
maximum,116,554,v116_s0554,707,False,0.000005
maximum,116,555,v116_s0555,762,True,1.000000
maximum,116,556,v116_s0556,819,False,0.000000
maximum,116,557,v116_s0557,875,False,0.000012
maximum,116,558,v116_s0558,953,False,0.000000
maximum,116,559,v116_s0559,1042,False,0.000000
maximum,116,560,v116_s0560,1149,False,0.000000
maximum,116,561,v116_s0561,1269,False,0.000000
maximum,116,562,v116_s0562,1391,False,0.000000
maximum,116,563,v116_s0563,1535,False,0.000000
maximum,116,564,v116_s0564,1702,False,0.000000
maximum,116,565,v116_s0565,1720,False,0.000000
maximum,116,566,v116_s0566,1767,False,0.000000
maximum,116,567,v116_s0567,1815,False,0.000000
maximum,116,568,v116_s0568,1857,False,0.000000
maximum,116,569,v116_s0569,1903,False,0.000000
maximum,116,570,v116_s0570,1934,False,0.000000
maximum,116,571,v116_s0571,1995,False,0.000000
maximum,116,572,v116_s0572,2029,True,1.000000
maximum,116,573,v116_s0573,2069,False,0.000000
maximum,116,574,v116_s0574,2115,False,0.000000
maximum,116,575,v116_s0575,2163,False,0.000000
maximum,116,576,v116_s0576,2199,False,0.000000
maximum,116,577,v116_s0577,2252,False,0.000000
maximum,116,578,v116_s0578,2304,False,0.000000
maximum,116,579,v116_s0579,2367,False,0.000000
maximum,116,580,v116_s0580,2418,False,0.000000
maximum,116,581,v116_s0581,2487,False,0.000000
maximum,116,582,v116_s0582,2542,False,0.000000
maximum,116,583,v116_s0583,2621,False,0.000000
maximum,116,584,v116_s0584,2585,False,0.000000
maximum,116,585,v116_s0585,2559,False,0.000002
maximum,116,586,v116_s0586,2526,False,0.000000
maximum,116,587,v116_s0587,2513,False,0.000000
maximum,116,588,v116_s0588,2491,False,0.032288
maximum,116,589,v116_s0589,2462,False,0.000001
maximum,116,590,v116_s0590,2431,False,0.000000
maximum,116,591,v116_s0591,2413,False,0.000000
maximum,116,592,v116_s0592,2390,False,0.000000
maximum,116,593,v116_s0593,2365,False,0.000000
maximum,116,594,v116_s0594,2349,False,0.000000
maximum,116,595,v116_s0595,2324,True,1.000000
maximum,116,596,v116_s0596,2310,False,0.000000
maximum,116,597,v116_s0597,2284,False,0.000000
maximum,116,598,v116_s0598,2266,False,0.000000
maximum,116,599,v116_s0599,2249,False,0.000000
maximum,116,600,v116_s0600,2231,False,0.000000
maximum,116,601,v116_s0601,2210,False,0.000000
maximum,116,602,v116_s0602,2183,False,0.000000
maximum,116,603,v116_s0603,2167,False,0.000000
maximum,116,604,v116_s0604,2142,False,0.000000
maximum,116,605,v116_s0605,2130,False,0.000000
maximum,116,606,v116_s0606,2117,False,0.000000
maximum,116,607,v116_s0607,1859,False,0.000000
maximum,116,608,v116_s0608,1800,True,0.991211
maximum,116,609,v116_s0609,1746,True,0.977051
maximum,116,610,v116_s0610,1695,False,0.000000
maximum,116,611,v116_s0611,1642,True,0.999512
maximum,116,612,v116_s0612,1595,False,0.000000
maximum,116,613,v116_s0613,1554,False,0.000000
maximum,116,614,v116_s0614,1502,False,0.000000
maximum,116,615,v116_s0615,1465,False,0.000000
maximum,116,616,v116_s0616,1348,False,0.000000
maximum,116,617,v116_s0617,1245,False,0.000000
maximum,116,618,v116_s0618,1145,False,0.000000
maximum,116,619,v116_s0619,1051,False,0.000000
maximum,116,620,v116_s0620,966,False,0.000000
maximum,116,621,v116_s0621,887,False,0.000000
maximum,116,622,v116_s0622,818,False,0.000000
maximum,116,623,v116_s0623,743,False,0.000000
maximum,116,624,v116_s0624,682,False,0.000000
maximum,116,625,v116_s0625,620,False,0.000000
maximum,116,626,v116_s0626,563,False,0.000000
maximum,116,627,v116_s0627,513,False,0.000000
